attempt_id,trip_id,user_id,direction,rail_id,cohort_id,source_country,entity_type,stay_days,lifecycle_stage,mcc_code,mcc_desc,psp_id,issuer_id,terminal_type,wallet_state,value_tier,ticket_inr,currency,date,cohort_week,attempt_number,is_repeat,treatment_arm,nba_action_id,nba_channel,nba_cost_inr,tau_true,baseline_propensity_true,h1_kyc_status,h1_kyc_duration_sec,h2_wallet_status,h2_wallet_duration_sec,h3_balance_status,h3_balance_duration_sec,h4_limit_status,h4_limit_duration_sec,h5_merchant_status,h5_merchant_duration_sec,h6_tech_status,h6_tech_duration_sec,h7_departure_refund_status,h7_departure_refund_duration_sec,wallet_balance_at_departure_inr,final_outcome,drop_stage,drop_reason_category,drop_reason_detail,total_time_minutes,gmv_inr,nipl_revenue_inr,net_contribution_inr
IATT_a9cfc4360d,ITRP_cab34ae007,INUSR_4dc2682c91,IN,R3,I-1,FR,OCI,13,DEPARTURE,5812,Restaurants,GPAY,PPIISSR01,STATIC_QR,FUNDED,LOW,1469.41,INR,2025-12-13,2025-W50,1,False,TREAT,ACT_DEPARTURE_REFUND,push_kiosk,0.02,-0.0192,0.665,success,77.47,success,11.82,success,2.76,success,2.3,success,5.32,success,2.72,drop_refund_not_initiated,0.7,1057.15,converted,,,,2.79,1469.41,0.2939,0.2739
IATT_71dde2335c,ITRP_cab34ae007,INUSR_907822aa99,IN,R3,I-1,OTHER,OCI,28,ARRIVAL_D0,5812,Restaurants,GPAY,PPIISSR05,DYNAMIC_QR,FUNDED,MID,2672.9,INR,2025-10-28,2025-W44,1,False,TREAT,ACT_DEPARTURE_REFUND,push_kiosk,0.02,0.093,0.6577,success,11.84,drop_wallet_not_loaded,15.66,not_reached,1.09,not_reached,2.7,not_reached,13.06,not_reached,2.28,not_reached,2.44,0,dropped,H2_WALLET_LOAD,user_abandon,WALLET_NOT_LOADED,2.67,0.0,0.0,-0.02
IATT_1a48cc740c,ITRP_cab34ae007,INUSR_8d2e8422a6,IN,R4,I-3,AE,NRI,2,ARRIVAL_D0,4121,Transport/Taxi,BHIM,PPIISSR03,POS,FUNDED,MICRO,472.7,INR,2024-09-01,2024-W35,3,True,TREAT,ACT_REACTIVATION_INR,in_app,0.0,0.2154,0.3636,success,63.76,success,4.29,success,2.42,success,1.67,drop_merchant_abandon,9.01,not_reached,1.37,not_reached,7.91,0,dropped,H5_MERCHANT,user_abandon,MERCHANT_ABANDON,2.83,0.0,0.0,0.0
IATT_83995bb500,ITRP_b4180b5379,INUSR_19133aaa7e,IN,R4,I-3,MY,NRI,12,IN_TRIP,5411,Grocery/Retail,PHONEPE,PPIISSR04,STATIC_QR,FUNDED,LOW,1887.01,INR,2025-02-14,2025-W07,1,False,TREAT,ACT_REACTIVATION_INR,in_app,0.0,0.3978,0.3744,success,64.15,success,18.08,success,2.68,success,2.56,success,4.67,success,1.61,not_reached,1.22,0,converted,,,,2.98,1887.01,0.3774,0.3774
IATT_42918cece2,ITRP_b4180b5379,INUSR_e6cd364cc3,IN,R4,I-3,US,NRI,9,DEPARTURE,5812,Restaurants,GPAY,PPIISSR04,POS,FUNDED,LOW,2096.49,INR,2025-12-23,2025-W52,1,False,TREAT,ACT_REACTIVATION_INR,in_app,0.0,0.126,0.6911,success,24.98,success,7.1,success,2.37,success,0.32,success,3.92,success,2.61,drop_refund_not_initiated,4.26,1446.43,converted,,,,1.15,2096.49,0.4193,0.4193
IATT_9c1e3b8063,ITRP_b4180b5379,INUSR_09bcbaae03,IN,R3,I-1,OTHER,OCI,6,DEPARTURE,5411,Grocery/Retail,BHIM,PPIISSR04,DYNAMIC_QR,FUNDED,LOW,1150.97,INR,2025-05-24,2025-W21,2,True,TREAT,ACT_DEPARTURE_REFUND,push_kiosk,0.02,0.2336,0.458,success,11.61,success,5.61,success,4.43,success,0.83,success,3.14,success,1.65,not_reached,6.68,11.72,converted,,,,2.01,1150.97,0.2302,0.2102
IATT_d6d4e76ace,ITRP_b4180b5379,INUSR_cb13698354,IN,R3,I-1,US,OCI,3,DEPARTURE,5812,Restaurants,GPAY,PPIISSR02,STATIC_QR,UNLOADED,LOW,830.76,INR,2024-10-10,2024-W41,1,False,TREAT,ACT_DEPARTURE_REFUND,push_kiosk,0.02,0.2297,0.4277,success,83.48,drop_wallet_not_loaded,4.26,not_reached,4.27,not_reached,1.96,not_reached,9.95,not_reached,1.24,drop_refund_not_initiated,1.72,2961.58,dropped,H2_WALLET_LOAD,user_abandon,WALLET_NOT_LOADED,3.0,0.0,0.0,-0.02
IATT_9a55744623,ITRP_a6912c1991,INUSR_e2dfb7604f,IN,R3,I-1,US,FOREIGN_NATIONAL,8,IN_TRIP,4121,Transport/Taxi,GPAY,PPIISSR03,DYNAMIC_QR,FUNDED,LOW,976.95,INR,2025-10-14,2025-W42,1,False,CONTROL,ACT_TOPUP_PROMPT,app_push,0.02,0.2734,0.6228,success,16.18,success,11.27,success,4.17,success,1.92,drop_merchant_abandon,13.32,not_reached,3.77,not_reached,4.84,0,dropped,H5_MERCHANT,user_abandon,MERCHANT_ABANDON,1.26,0.0,0.0,-0.02
IATT_97681915fb,ITRP_a6912c1991,INUSR_fdc7274208,IN,R3,I-1,OTHER,OCI,6,ARRIVAL_D0,5947,Gift/Souvenir,BHIM,PPIISSR04,DYNAMIC_QR,FUNDED,LOW,1152.03,INR,2026-07-05,2026-W27,1,False,CONTROL,ACT_DEPARTURE_REFUND,push_kiosk,0.02,-0.0258,0.8597,success,14.01,success,12.09,success,3.89,success,2.84,success,11.49,success,2.81,not_reached,2.94,0,converted,,,,2.52,1152.03,0.2304,0.2104
IATT_6bc328f9e3,ITRP_a6912c1991,INUSR_23defe2f33,IN,R3,I-1,GB,FOREIGN_NATIONAL,6,DEPARTURE,5812,Restaurants,GPAY,PPIISSR04,POS,FUNDED,LOW,563.57,INR,2025-12-19,2025-W51,1,False,TREAT,ACT_DEPARTURE_REFUND,push_kiosk,0.02,0.1605,0.6259,success,74.28,success,19.28,success,2.93,success,2.88,success,9.84,success,3.07,not_reached,6.72,10.84,converted,,,,3.17,563.57,0.1127,0.0927
IATT_c9c33ea341,ITRP_a6912c1991,INUSR_fd4f4252ce,IN,R3,I-1,DE,OCI,8,IN_TRIP,7011,Hotels,GPAY,PPIISSR01,STATIC_QR,FUNDED,MID,6667.06,INR,2025-09-02,2025-W36,1,False,CONTROL,ACT_DEPARTURE_REFUND,push_kiosk,0.02,-0.15,0.6515,success,62.47,success,11.32,success,4.58,success,0.51,drop_merchant_abandon,10.27,not_reached,1.52,not_reached,4.5,0,dropped,H5_MERCHANT,user_abandon,MERCHANT_ABANDON,2.44,0.0,0.0,-0.02
IATT_f547f8e733,ITRP_3922cbb91b,INUSR_82ba4eadac,IN,R3,I-2,BD,FOREIGN_NATIONAL,4,IN_TRIP,4121,Transport/Taxi,PHONEPE,PPIISSR04,STATIC_QR,FUNDED,LOW,1231.3,INR,2026-06-08,2026-W24,1,False,CONTROL,ACT_LOAD_AHEAD,in_app,0.0,-0.1358,0.8754,success,79.23,success,19.44,success,2.7,success,1.35,success,6.55,success,1.77,not_reached,6.15,0,converted,,,,2.19,1231.3,0.2463,0.2463
IATT_d39cdc7fa1,ITRP_3922cbb91b,INUSR_73688cf4d0,IN,R3,I-1,GB,OCI,8,IN_TRIP,7011,Hotels,BHIM,PPIISSR05,DYNAMIC_QR,FUNDED,MID,7374.53,INR,2025-09-27,2025-W39,1,False,TREAT,ACT_TOPUP_PROMPT,app_push,0.02,0.1418,0.6858,drop_kyc_not_completed,79.48,not_reached,4.16,not_reached,1.71,not_reached,2.87,not_reached,6.32,not_reached,1.31,not_reached,3.94,0,dropped,H1_KYC_ONBOARD,user_abandon,KYC_NOT_COMPLETED,3.54,0.0,0.0,-0.02
IATT_988feebcb5,ITRP_3922cbb91b,INUSR_6b7c42f29c,IN,R5,I-4,CA,FOREIGN_NATIONAL,29,IN_TRIP,5812,Restaurants,GPAY,PPIISSR01,STATIC_QR,UNLOADED,MICRO,441.82,INR,2026-01-21,2026-W04,1,False,TREAT,ACT_ONE_WORLD_ONBOARD,in_flow,0.0,0.3949,0.3017,success,80.9,drop_wallet_not_loaded,13.1,not_reached,3.75,not_reached,0.73,not_reached,8.97,not_reached,2.01,not_reached,5.72,0,dropped,H2_WALLET_LOAD,user_abandon,WALLET_NOT_LOADED,3.43,0.0,0.0,0.0
IATT_b2b304c9e3,ITRP_3922cbb91b,INUSR_e764c3454a,IN,R3,I-1,NP,FOREIGN_NATIONAL,16,PRE_TRIP,7011,Hotels,PHONEPE,PPIISSR04,STATIC_QR,UNLOADED,MID,13343.42,INR,2025-06-23,2025-W26,1,False,CONTROL,ACT_DEPARTURE_REFUND,push_kiosk,0.02,0.2077,0.496,drop_kyc_not_completed,38.4,not_reached,2.32,not_reached,1.71,not_reached,2.78,not_reached,7.49,not_reached,4.16,not_reached,5.75,0,dropped,H1_KYC_ONBOARD,user_abandon,KYC_NOT_COMPLETED,2.12,0.0,0.0,-0.02
IATT_38fff26ee9,ITRP_8741f7178e,INUSR_e30c3b588a,IN,R3,I-1,BD,FOREIGN_NATIONAL,5,DEPARTURE,5411,Grocery/Retail,BHIM,PPIISSR02,DYNAMIC_QR,FUNDED,LOW,846.98,INR,2026-04-03,2026-W14,2,True,TREAT,ACT_GUIDED_FIRST_LOAD,onboarding,0.0,0.1653,0.5482,success,89.54,success,16.13,success,3.98,success,1.57,success,9.75,success,1.29,drop_refund_not_initiated,2.24,2218.66,converted,,,,2.31,846.98,0.1694,0.1694
IATT_df8645398b,ITRP_8741f7178e,INUSR_3658a7825e,IN,R3,I-1,AE,OCI,13,IN_TRIP,5411,Grocery/Retail,PHONEPE,PPIISSR04,POS,FUNDED,LOW,1564.23,INR,2026-06-24,2026-W26,1,False,CONTROL,ACT_TOPUP_PROMPT,app_push,0.02,0.1689,0.6014,drop_kyc_not_completed,41.04,not_reached,8.05,not_reached,2.56,not_reached,2.93,not_reached,6.07,not_reached,4.56,not_reached,0.53,0,dropped,H1_KYC_ONBOARD,user_abandon,KYC_NOT_COMPLETED,1.3,0.0,0.0,-0.02
IATT_2ae8ad9c8e,ITRP_8741f7178e,INUSR_2c59129601,IN,R5,I-4,AU,FOREIGN_NATIONAL,7,IN_TRIP,5411,Grocery/Retail,PHONEPE,PPIISSR03,DYNAMIC_QR,FUNDED,MICRO,288.19,INR,2024-12-10,2024-W50,1,False,TREAT,ACT_ONE_WORLD_ONBOARD,in_flow,0.0,0.1505,0.7101,success,52.25,success,7.19,success,1.14,success,2.37,success,9.52,success,2.6,not_reached,6.75,0,converted,,,,2.23,288.19,0.0576,0.0576
IATT_2904e16a7f,ITRP_8741f7178e,INUSR_5c9ef43eeb,IN,R3,I-1,CA,FOREIGN_NATIONAL,17,DEPARTURE,7011,Hotels,GPAY,PPIISSR03,STATIC_QR,FUNDED,MID,14754.57,INR,2024-12-10,2024-W50,2,True,TREAT,ACT_GUIDED_FIRST_LOAD,onboarding,0.0,0.052,0.7632,success,89.96,success,10.34,success,1.97,success,1.39,drop_merchant_abandon,4.5,not_reached,0.8,drop_refund_not_initiated,2.83,4428.61,dropped,H5_MERCHANT,user_abandon,MERCHANT_ABANDON,2.35,0.0,0.0,0.0
IATT_660b8aaedc,ITRP_4925ccb3c4,INUSR_3a941d41b6,IN,R3,I-1,OTHER,FOREIGN_NATIONAL,18,IN_TRIP,7011,Hotels,PHONEPE,PPIISSR03,DYNAMIC_QR,FUNDED,MID,7951.91,INR,2026-01-28,2026-W05,1,False,TREAT,ACT_TOPUP_PROMPT,app_push,0.02,0.149,0.5928,success,24.49,drop_wallet_not_loaded,13.98,not_reached,1.68,not_reached,2.48,not_reached,11.61,not_reached,1.64,not_reached,5.81,0,dropped,H2_WALLET_LOAD,user_abandon,WALLET_NOT_LOADED,1.4,0.0,0.0,-0.02
IATT_abb4d185e1,ITRP_4925ccb3c4,INUSR_95b03f9e5b,IN,R3,I-2,US,FOREIGN_NATIONAL,3,POST_TRIP,4121,Transport/Taxi,PHONEPE,PPIISSR05,DYNAMIC_QR,FUNDED,LOW,2406.86,INR,2026-05-01,2026-W18,1,False,TREAT,ACT_LOAD_AHEAD,in_app,0.0,0.3959,0.4747,drop_kyc_not_completed,77.2,not_reached,7.62,not_reached,2.43,not_reached,1.23,not_reached,3.01,not_reached,2.93,not_reached,0.58,0,dropped,H1_KYC_ONBOARD,user_abandon,KYC_NOT_COMPLETED,3.22,0.0,0.0,0.0
IATT_b23ec7c72c,ITRP_4925ccb3c4,INUSR_a6644f983c,IN,R3,I-1,NP,FOREIGN_NATIONAL,7,IN_TRIP,5411,Grocery/Retail,BHIM,PPIISSR02,DYNAMIC_QR,FUNDED,MID,3337.4,INR,2025-02-23,2025-W08,1,False,TREAT,ACT_GUIDED_FIRST_LOAD,onboarding,0.0,0.079,0.7059,success,21.12,success,11.42,success,0.78,success,2.74,success,9.4,success,1.55,not_reached,0.4,0,converted,,,,2.22,3337.4,0.6675,0.6675
IATT_f8bf40a5c0,ITRP_4925ccb3c4,INUSR_54b4a84af6,IN,R4,I-3,AU,NRI,16,DEPARTURE,7011,Hotels,BHIM,PPIISSR04,DYNAMIC_QR,FUNDED,MID,3658.07,INR,2026-07-20,2026-W30,1,False,TREAT,ACT_REACTIVATION_INR,in_app,0.0,0.45,0.1786,success,23.8,success,2.34,success,1.01,success,2.33,drop_merchant_abandon,3.93,not_reached,1.1,success,1.8,3024.47,dropped,H5_MERCHANT,user_abandon,MERCHANT_ABANDON,0.92,0.0,0.0,0.0
IATT_21cbac1ae9,ITRP_fe116ded27,INUSR_83eb0d14b9,IN,R3,I-1,MY,FOREIGN_NATIONAL,3,IN_TRIP,5812,Restaurants,GPAY,PPIISSR04,DYNAMIC_QR,FUNDED,LOW,695.13,INR,2026-06-28,2026-W26,1,False,CONTROL,ACT_DEPARTURE_REFUND,push_kiosk,0.02,0.1514,0.5698,success,67.58,success,16.91,success,1.59,success,0.34,success,9.43,success,1.84,not_reached,1.78,0,converted,,,,3.33,695.13,0.139,0.119
IATT_74d32f73a4,ITRP_fe116ded27,INUSR_8144ec84be,IN,R3,I-1,DE,OCI,5,IN_TRIP,5411,Grocery/Retail,PHONEPE,PPIISSR04,POS,UNLOADED,LOW,1782.89,INR,2026-04-25,2026-W17,1,False,CONTROL,ACT_GUIDED_FIRST_LOAD,onboarding,0.0,0.2501,0.3945,drop_kyc_not_completed,16.82,not_reached,7.13,not_reached,3.4,not_reached,2.38,not_reached,10.85,not_reached,2.26,not_reached,6.89,0,dropped,H1_KYC_ONBOARD,user_abandon,KYC_NOT_COMPLETED,2.36,0.0,0.0,0.0
IATT_933b65fa5c,ITRP_fe116ded27,INUSR_f623b7875d,IN,R4,I-3,CA,NRI,5,IN_TRIP,5411,Grocery/Retail,BHIM,PPIISSR04,STATIC_QR,FUNDED,LOW,1086.39,INR,2026-06-21,2026-W25,3,True,CONTROL,ACT_REACTIVATION_INR,in_app,0.0,0.2832,0.4583,success,66.07,success,13.17,success,3.04,success,0.76,drop_merchant_abandon,3.73,not_reached,4.15,not_reached,5.88,0,dropped,H5_MERCHANT,user_abandon,MERCHANT_ABANDON,1.95,0.0,0.0,0.0
IATT_28ce609632,ITRP_fe116ded27,INUSR_47f5b93129,IN,R4,I-3,GB,NRI,10,POST_TRIP,7011,Hotels,PHONEPE,PPIISSR02,STATIC_QR,UNLOADED,MID,13425.46,INR,2024-11-15,2024-W46,1,False,TREAT,ACT_REACTIVATION_INR,in_app,0.0,0.3052,0.5172,success,23.92,success,2.5,drop_balance_insufficient,2.86,not_reached,1.32,not_reached,4.76,not_reached,0.79,not_reached,6.99,0,dropped,H3_BALANCE,business_decline,BALANCE_INSUFFICIENT,1.83,0.0,0.0,0.0
IATT_69b5a56412,ITRP_84a99fae22,INUSR_a5b89c9102,IN,R4,I-3,US,NRI,11,IN_TRIP,5411,Grocery/Retail,BHIM,PPIISSR03,STATIC_QR,FUNDED,LOW,705.0,INR,2025-05-23,2025-W21,1,False,TREAT,ACT_REACTIVATION_INR,in_app,0.0,0.2224,0.4306,success,66.25,success,5.58,success,4.11,success,1.51,drop_merchant_abandon,9.87,not_reached,2.97,not_reached,4.07,0,dropped,H5_MERCHANT,user_abandon,MERCHANT_ABANDON,1.9,0.0,0.0,0.0
IATT_93aa349f69,ITRP_84a99fae22,INUSR_a497e9a4c4,IN,R3,I-1,BD,OCI,11,IN_TRIP,5411,Grocery/Retail,PHONEPE,PPIISSR03,STATIC_QR,FUNDED,LOW,1337.89,INR,2024-12-21,2024-W51,1,False,CONTROL,ACT_TOPUP_PROMPT,app_push,0.02,0.3179,0.558,success,63.17,success,15.03,drop_balance_insufficient,4.0,not_reached,0.31,not_reached,8.14,not_reached,1.47,not_reached,6.01,0,dropped,H3_BALANCE,business_decline,BALANCE_INSUFFICIENT,3.16,0.0,0.0,-0.02
IATT_729a22ae95,ITRP_84a99fae22,INUSR_2e678f515c,IN,R3,I-1,OTHER,FOREIGN_NATIONAL,8,IN_TRIP,5411,Grocery/Retail,GPAY,PPIISSR05,STATIC_QR,UNLOADED,MID,7484.33,INR,2025-07-24,2025-W30,3,True,TREAT,ACT_TOPUP_PROMPT,app_push,0.02,0.0337,0.5578,success,55.21,drop_wallet_not_loaded,7.82,not_reached,2.47,not_reached,0.6,not_reached,14.02,not_reached,4.93,not_reached,4.71,0,dropped,H2_WALLET_LOAD,user_abandon,WALLET_NOT_LOADED,3.26,0.0,0.0,-0.02
IATT_9f9bba2bfb,ITRP_84a99fae22,INUSR_366faae0a2,IN,R5,I-4,GB,FOREIGN_NATIONAL,29,IN_TRIP,5411,Grocery/Retail,BHIM,PPIISSR03,STATIC_QR,FUNDED,LOW,1180.35,INR,2024-10-20,2024-W42,1,False,TREAT,ACT_ONE_WORLD_ONBOARD,in_flow,0.0,0.1108,0.5473,success,14.75,success,3.93,drop_balance_insufficient,1.46,not_reached,2.47,not_reached,5.74,not_reached,1.69,not_reached,3.59,0,dropped,H3_BALANCE,business_decline,BALANCE_INSUFFICIENT,0.84,0.0,0.0,0.0
IATT_7479d7bf52,ITRP_6a12ced1c4,INUSR_e894cf5b21,IN,R3,I-1,AU,OCI,2,IN_TRIP,5947,Gift/Souvenir,BHIM,PPIISSR03,DYNAMIC_QR,FUNDED,LOW,2227.29,INR,2024-11-02,2024-W44,1,False,TREAT,ACT_DEPARTURE_REFUND,push_kiosk,0.02,0.3082,0.5889,success,19.28,success,13.75,success,2.28,success,0.92,drop_merchant_abandon,2.99,not_reached,3.65,not_reached,6.41,0,dropped,H5_MERCHANT,user_abandon,MERCHANT_ABANDON,1.66,0.0,0.0,-0.02
IATT_849877b521,ITRP_6a12ced1c4,INUSR_8d04da2728,IN,R5,I-4,US,FOREIGN_NATIONAL,10,IN_TRIP,4121,Transport/Taxi,PHONEPE,PPIISSR03,STATIC_QR,FUNDED,LOW,1827.06,INR,2025-10-11,2025-W41,1,False,TREAT,ACT_ONE_WORLD_ONBOARD,in_flow,0.0,0.2836,0.5876,success,51.69,success,19.15,success,2.97,success,0.42,success,14.94,success,3.63,not_reached,1.18,0,converted,,,,2.52,1827.06,0.3654,0.3654
IATT_26cbceb5dc,ITRP_6a12ced1c4,INUSR_963f71c404,IN,R4,I-3,US,NRI,5,IN_TRIP,5812,Restaurants,PHONEPE,PPIISSR05,DYNAMIC_QR,FUNDED,MID,7241.3,INR,2025-11-03,2025-W45,1,False,CONTROL,ACT_REACTIVATION_INR,in_app,0.0,0.0829,0.6103,success,88.0,success,7.58,success,2.52,success,1.16,success,8.94,success,2.03,not_reached,3.19,0,converted,,,,3.05,7241.3,1.4483,1.4483
IATT_e5de2685af,ITRP_6a12ced1c4,INUSR_4507dba8c4,IN,R3,I-1,US,OCI,13,IN_TRIP,5947,Gift/Souvenir,BHIM,PPIISSR01,DYNAMIC_QR,FUNDED,MICRO,377.28,INR,2025-03-08,2025-W10,1,False,TREAT,ACT_TOPUP_PROMPT,app_push,0.02,0.2429,0.5979,drop_kyc_not_completed,34.8,not_reached,9.71,not_reached,1.36,not_reached,1.61,not_reached,3.58,not_reached,3.27,not_reached,7.73,0,dropped,H1_KYC_ONBOARD,user_abandon,KYC_NOT_COMPLETED,1.54,0.0,0.0,-0.02
IATT_a6de123508,ITRP_fa3c65dd9f,INUSR_2546c70fbc,IN,R5,I-4,OTHER,FOREIGN_NATIONAL,7,IN_TRIP,5812,Restaurants,GPAY,PPIISSR05,STATIC_QR,FUNDED,LOW,1127.01,INR,2025-06-11,2025-W24,1,False,TREAT,ACT_ONE_WORLD_ONBOARD,in_flow,0.0,0.3022,0.5401,success,51.97,success,8.01,drop_balance_insufficient,2.9,not_reached,0.96,not_reached,4.67,not_reached,2.53,not_reached,1.81,0,dropped,H3_BALANCE,business_decline,BALANCE_INSUFFICIENT,2.9,0.0,0.0,0.0
IATT_8485b71453,ITRP_fa3c65dd9f,INUSR_2486db1b19,IN,R3,I-1,US,OCI,14,IN_TRIP,5812,Restaurants,GPAY,PPIISSR03,DYNAMIC_QR,FUNDED,LOW,1093.96,INR,2025-08-08,2025-W32,1,False,TREAT,ACT_TOPUP_PROMPT,app_push,0.02,0.305,0.6321,drop_kyc_not_completed,23.81,not_reached,3.78,not_reached,2.13,not_reached,2.97,not_reached,5.28,not_reached,1.13,not_reached,7.7,0,dropped,H1_KYC_ONBOARD,user_abandon,KYC_NOT_COMPLETED,1.42,0.0,0.0,-0.02
IATT_02097c8afb,ITRP_fa3c65dd9f,INUSR_f36150264e,IN,R5,I-4,SG,FOREIGN_NATIONAL,17,ARRIVAL_D0,5812,Restaurants,BHIM,PPIISSR05,STATIC_QR,FUNDED,MICRO,426.12,INR,2026-03-20,2026-W12,1,False,TREAT,ACT_ONE_WORLD_ONBOARD,in_flow,0.0,0.3308,0.4923,success,79.25,success,11.66,success,4.1,success,2.79,success,10.21,success,4.79,not_reached,1.29,0,converted,,,,3.88,426.12,0.0852,0.0852
IATT_df6fd79ea2,ITRP_fa3c65dd9f,INUSR_e8dbe97bf3,IN,R3,I-1,LK,FOREIGN_NATIONAL,38,DEPARTURE,5812,Restaurants,PHONEPE,PPIISSR05,DYNAMIC_QR,FUNDED,MID,5122.5,INR,2026-06-08,2026-W24,1,False,TREAT,ACT_TOPUP_PROMPT,app_push,0.02,0.3897,0.5207,drop_kyc_not_completed,67.35,not_reached,13.41,not_reached,3.24,not_reached,2.95,not_reached,12.7,not_reached,0.76,drop_refund_not_initiated,7.36,1358.61,dropped,H1_KYC_ONBOARD,user_abandon,KYC_NOT_COMPLETED,3.33,0.0,0.0,-0.02
IATT_c3ed2e0a55,ITRP_2eef730323,INUSR_65863dfea7,IN,R3,I-1,CA,OCI,12,IN_TRIP,5411,Grocery/Retail,BHIM,PPIISSR01,DYNAMIC_QR,FUNDED,LOW,1045.98,INR,2024-10-07,2024-W41,2,True,CONTROL,ACT_DEPARTURE_REFUND,push_kiosk,0.02,0.1529,0.5306,success,34.7,success,4.98,success,2.76,success,1.75,drop_merchant_abandon,4.24,not_reached,4.41,not_reached,1.37,0,dropped,H5_MERCHANT,user_abandon,MERCHANT_ABANDON,2.63,0.0,0.0,-0.02
IATT_53b3e6d69e,ITRP_2eef730323,INUSR_8572952d35,IN,R3,I-1,OTHER,FOREIGN_NATIONAL,30,ARRIVAL_D0,5812,Restaurants,GPAY,PPIISSR04,DYNAMIC_QR,FUNDED,MICRO,443.7,INR,2025-11-11,2025-W46,1,False,TREAT,ACT_GUIDED_FIRST_LOAD,onboarding,0.0,0.2482,0.6521,success,50.95,success,4.07,success,2.26,success,0.55,success,7.15,success,1.7,not_reached,0.69,0,converted,,,,1.85,443.7,0.0887,0.0887
IATT_bc0541f188,ITRP_2eef730323,INUSR_46665b4781,IN,R4,I-3,AE,NRI,4,IN_TRIP,5812,Restaurants,BHIM,PPIISSR03,DYNAMIC_QR,FUNDED,LOW,2147.17,INR,2025-12-28,2025-W52,1,False,TREAT,ACT_REACTIVATION_INR,in_app,0.0,0.1313,0.5592,success,80.14,success,9.13,success,3.21,success,1.86,success,4.8,success,1.51,not_reached,3.18,0,converted,,,,3.34,2147.17,0.4294,0.4294
IATT_af71f8d15d,ITRP_2eef730323,INUSR_fef2fbaba5,IN,R3,I-1,GB,FOREIGN_NATIONAL,17,IN_TRIP,4121,Transport/Taxi,GPAY,PPIISSR04,STATIC_QR,UNLOADED,LOW,588.57,INR,2025-03-19,2025-W12,1,False,TREAT,ACT_TOPUP_PROMPT,app_push,0.02,0.3934,0.5053,success,58.34,success,2.28,success,3.82,success,0.44,success,9.91,success,1.04,not_reached,7.2,0,converted,,,,2.75,588.57,0.1177,0.0977
IATT_332a755fb8,ITRP_8254bbebdf,INUSR_bea1f2b9ec,IN,R3,I-1,US,FOREIGN_NATIONAL,37,IN_TRIP,5947,Gift/Souvenir,PHONEPE,PPIISSR01,DYNAMIC_QR,FUNDED,LOW,723.74,INR,2024-09-06,2024-W36,1,False,TREAT,ACT_GUIDED_FIRST_LOAD,onboarding,0.0,0.2668,0.4281,success,19.63,success,7.14,success,0.8,success,0.95,drop_merchant_abandon,7.71,not_reached,1.16,not_reached,4.73,0,dropped,H5_MERCHANT,user_abandon,MERCHANT_ABANDON,1.05,0.0,0.0,0.0
IATT_7bc2714d05,ITRP_8254bbebdf,INUSR_36ff96091e,IN,R4,I-3,US,NRI,24,IN_TRIP,5947,Gift/Souvenir,BHIM,PPIISSR01,POS,FUNDED,LOW,1832.96,INR,2024-10-15,2024-W42,1,False,TREAT,ACT_REACTIVATION_INR,in_app,0.0,0.0149,0.5878,success,51.75,success,11.49,success,2.14,success,0.57,success,10.72,success,1.74,not_reached,3.13,0,converted,,,,2.17,1832.96,0.3666,0.3666
IATT_8ea692683d,ITRP_8254bbebdf,INUSR_dbfb694098,IN,R3,I-1,OTHER,FOREIGN_NATIONAL,5,ARRIVAL_D0,5812,Restaurants,GPAY,PPIISSR02,DYNAMIC_QR,UNLOADED,LOW,853.47,INR,2026-04-02,2026-W14,1,False,TREAT,ACT_DEPARTURE_REFUND,push_kiosk,0.02,0.3032,0.588,drop_kyc_not_completed,53.1,not_reached,10.21,not_reached,3.58,not_reached,2.99,not_reached,9.34,not_reached,1.28,not_reached,5.99,0,dropped,H1_KYC_ONBOARD,user_abandon,KYC_NOT_COMPLETED,2.92,0.0,0.0,-0.02
IATT_c208ea941b,ITRP_8254bbebdf,INUSR_0a06462bc9,IN,R3,I-1,CA,FOREIGN_NATIONAL,17,ARRIVAL_D0,4121,Transport/Taxi,GPAY,PPIISSR04,DYNAMIC_QR,FUNDED,LOW,543.61,INR,2024-10-16,2024-W42,1,False,CONTROL,ACT_DEPARTURE_REFUND,push_kiosk,0.02,-0.0145,0.8039,success,54.87,success,12.6,drop_balance_insufficient,1.71,not_reached,0.89,not_reached,4.39,not_reached,3.5,not_reached,5.28,0,dropped,H3_BALANCE,business_decline,BALANCE_INSUFFICIENT,2.63,0.0,0.0,-0.02
IATT_24a9131a71,ITRP_51910c8fe3,INUSR_c0a8604515,IN,R3,I-1,OTHER,OCI,3,IN_TRIP,5411,Grocery/Retail,BHIM,PPIISSR04,DYNAMIC_QR,FUNDED,LOW,1379.92,INR,2025-03-09,2025-W10,1,False,TREAT,ACT_DEPARTURE_REFUND,push_kiosk,0.02,0.136,0.494,success,81.26,success,10.94,success,3.46,success,1.71,drop_merchant_abandon,3.21,not_reached,2.34,not_reached,0.22,0,dropped,H5_MERCHANT,user_abandon,MERCHANT_ABANDON,3.12,0.0,0.0,-0.02
