user_id,journey_type,corridor,partner_app,channel,device,date,amount_inr,onboarding_eligibility_status,onboarding_eligibility_duration_sec,beneficiary_merchant_discovery_status,beneficiary_merchant_discovery_duration_sec,quote_fx_acceptance_status,quote_fx_acceptance_duration_sec,authentication_status,authentication_duration_sec,payment_settlement_status,payment_settlement_duration_sec,final_outcome,drop_stage,drop_reason_category,drop_reason_detail,total_time_minutes,cohort_week,attempt_number,is_repeat,attempt_id
OUT-00328,outbound,India-Nepal,GPay,P2M-QR,iOS,2026-06-01,2500.0,success,9.0,success,3.8,drop_technical_fail,6.8,not_reached,,not_reached,,dropped,quote_fx_acceptance,technical_fail,Quote latency / rate refresh timeout,19.6,2026-W23,1,False,OUT-00328-A1
OUT-00329,outbound,India-France,PhonePe,P2P-Linkage,iOS,2026-07-04,25000.0,success,7.2,drop_user_abandon,37.1,not_reached,,not_reached,,not_reached,,dropped,beneficiary_merchant_discovery,user_abandon,"Incorrect PayNow ID / typo, gave up",44.3,2026-W27,1,False,OUT-00329-A1
OUT-00330,outbound,India-France,GPay,P2M-QR,iOS,2026-05-12,2500.0,drop_user_abandon,13.8,not_reached,,not_reached,,not_reached,,not_reached,,dropped,onboarding_eligibility,user_abandon,Did not discover international toggle,13.8,2026-W20,1,False,OUT-00330-A1
OUT-00331,outbound,India-Sri Lanka,Paytm,P2P-Linkage,iOS,2026-06-26,5000.0,success,7.9,success,25.7,drop_user_abandon,30.2,not_reached,,not_reached,,dropped,quote_fx_acceptance,user_abandon,Rate/fee looked unclear or too high,63.8,2026-W26,1,False,OUT-00331-A1
OUT-00332,outbound,India-France,Paytm,P2P-Linkage,Android,2026-06-23,100000.0,success,27.5,success,18.5,success,44.0,success,14.3,success,18.0,converted,,,,122.3,2026-W26,1,False,OUT-00332-A1
OUT-00333,outbound,India-Singapore,GPay,P2M-QR,iOS,2026-05-18,10000.0,success,3.0,success,10.5,success,9.9,success,1.4,success,10.4,converted,,,,35.2,2026-W21,1,False,OUT-00333-A1
OUT-00334,outbound,India-Nepal,PhonePe,P2M-QR,Android,2026-06-15,5000.0,success,5.8,success,61.9,drop_business_decline,21.4,not_reached,,not_reached,,dropped,quote_fx_acceptance,business_decline,Amount exceeds corridor limit,89.1,2026-W25,1,False,OUT-00334-A1
OUT-00335,outbound,India-Mauritius,PhonePe,P2M-QR,iOS,2026-05-03,50000.0,success,6.9,drop_technical_fail,44.7,not_reached,,not_reached,,not_reached,,dropped,beneficiary_merchant_discovery,technical_fail,Merchant QR/scheme not bridged to NIPL,51.6,2026-W18,1,False,OUT-00335-A1
OUT-00336,outbound,India-UAE,BHIM,P2M-QR,Android,2026-06-03,2500.0,success,5.3,success,19.6,drop_business_decline,40.4,not_reached,,not_reached,,dropped,quote_fx_acceptance,business_decline,Amount exceeds corridor limit,65.3,2026-W23,1,False,OUT-00336-A1
OUT-00337,outbound,India-Nepal,PhonePe,P2P-Linkage,Android,2026-07-06,5000.0,success,38.2,success,29.3,success,22.4,success,21.2,success,27.9,converted,,,,139.0,2026-W28,1,False,OUT-00337-A1
OUT-00338,outbound,India-Nepal,PhonePe,P2P-Linkage,Android,2026-07-12,10000.0,success,12.5,drop_technical_fail,51.5,not_reached,,not_reached,,not_reached,,dropped,beneficiary_merchant_discovery,technical_fail,Merchant QR/scheme not bridged to NIPL,64.0,2026-W28,1,False,OUT-00338-A1
OUT-00339,outbound,India-UAE,Bank-Native App,P2M-QR,Android,2026-05-19,100000.0,success,13.3,success,19.1,drop_user_abandon,11.0,not_reached,,not_reached,,dropped,quote_fx_acceptance,user_abandon,Rate/fee looked unclear or too high,43.4,2026-W21,1,False,OUT-00339-A1
OUT-00340,outbound,India-Bhutan,BHIM,P2M-QR,Android,2026-05-29,5000.0,success,13.4,success,25.1,success,17.7,success,7.7,success,34.2,converted,,,,98.1,2026-W22,1,False,OUT-00340-A1
OUT-00341,outbound,India-Sri Lanka,BHIM,P2M-QR,Android,2026-06-02,100000.0,success,5.8,success,5.1,success,8.1,drop_technical_fail,13.8,not_reached,,dropped,authentication,technical_fail,OTP/PIN step-up failure,32.8,2026-W23,1,False,OUT-00341-A1
OUT-00342,outbound,India-UAE,Bank-Native App,P2P-Linkage,Android,2026-06-12,10000.0,success,3.8,success,43.8,success,6.2,success,23.7,success,37.0,converted,,,,114.5,2026-W24,1,False,OUT-00342-A1
OUT-00343,outbound,India-Bhutan,Paytm,P2M-QR,Android,2026-06-30,2500.0,success,4.4,drop_user_abandon,33.3,not_reached,,not_reached,,not_reached,,dropped,beneficiary_merchant_discovery,user_abandon,"Incorrect PayNow ID / typo, gave up",37.7,2026-W27,1,False,OUT-00343-A1
OUT-00344,outbound,India-Sri Lanka,PhonePe,P2P-Linkage,Android,2026-05-14,2500.0,success,5.0,success,11.3,drop_business_decline,21.2,not_reached,,not_reached,,dropped,quote_fx_acceptance,business_decline,Amount exceeds corridor limit,37.5,2026-W20,1,False,OUT-00344-A1
OUT-00345,outbound,India-Nepal,PhonePe,P2M-QR,Android,2026-07-17,100000.0,success,2.7,success,22.6,drop_technical_fail,51.2,not_reached,,not_reached,,dropped,quote_fx_acceptance,technical_fail,Quote latency / rate refresh timeout,76.5,2026-W29,1,False,OUT-00345-A1
OUT-00346,outbound,India-Nepal,GPay,P2M-QR,Android,2026-05-27,5000.0,success,20.0,success,17.9,success,29.4,success,19.0,success,21.2,converted,,,,107.5,2026-W22,1,False,OUT-00346-A1
OUT-00347,outbound,India-UAE,GPay,P2M-QR,Android,2026-05-27,2500.0,success,21.5,success,51.0,drop_business_decline,55.4,not_reached,,not_reached,,dropped,quote_fx_acceptance,business_decline,Amount exceeds corridor limit,127.9,2026-W22,1,False,OUT-00347-A1
OUT-00348,outbound,India-Sri Lanka,BHIM,P2M-QR,Android,2026-05-15,2500.0,success,23.2,success,30.6,success,11.1,success,5.3,success,9.8,converted,,,,80.0,2026-W20,1,False,OUT-00348-A1
OUT-00349,outbound,India-Sri Lanka,GPay,P2P-Linkage,iOS,2026-06-05,5000.0,success,31.9,success,14.3,drop_technical_fail,42.7,not_reached,,not_reached,,dropped,quote_fx_acceptance,technical_fail,Quote latency / rate refresh timeout,88.9,2026-W23,1,False,OUT-00349-A1
OUT-00350,outbound,India-France,PhonePe,P2M-QR,iOS,2026-05-26,25000.0,success,3.4,success,16.7,success,25.8,drop_business_decline,13.0,not_reached,,dropped,authentication,business_decline,Risk engine false-positive block,58.9,2026-W22,1,False,OUT-00350-A1
OUT-00351,outbound,India-Sri Lanka,BHIM,P2M-QR,Android,2026-07-18,10000.0,drop_technical_fail,20.6,not_reached,,not_reached,,not_reached,,not_reached,,dropped,onboarding_eligibility,technical_fail,Bank not enabled for corridor,20.6,2026-W29,1,False,OUT-00351-A1
OUT-00352,outbound,India-Bhutan,PhonePe,P2P-Linkage,Android,2026-06-03,2500.0,success,22.2,success,11.7,drop_technical_fail,20.1,not_reached,,not_reached,,dropped,quote_fx_acceptance,technical_fail,Quote latency / rate refresh timeout,54.0,2026-W23,1,False,OUT-00352-A1
OUT-00353,outbound,India-Nepal,BHIM,P2M-QR,Android,2026-07-17,2500.0,success,3.8,success,48.8,drop_business_decline,19.3,not_reached,,not_reached,,dropped,quote_fx_acceptance,business_decline,Amount exceeds corridor limit,71.9,2026-W29,1,False,OUT-00353-A1
OUT-00354,outbound,India-Mauritius,BHIM,P2M-QR,Android,2026-07-15,25000.0,success,9.0,success,26.6,drop_business_decline,6.4,not_reached,,not_reached,,dropped,quote_fx_acceptance,business_decline,Amount exceeds corridor limit,42.0,2026-W29,1,False,OUT-00354-A1
OUT-00355,outbound,India-Bhutan,PhonePe,P2M-QR,iOS,2026-05-06,25000.0,success,15.2,drop_user_abandon,28.0,not_reached,,not_reached,,not_reached,,dropped,beneficiary_merchant_discovery,user_abandon,"Incorrect PayNow ID / typo, gave up",43.2,2026-W19,1,False,OUT-00355-A1
OUT-00356,outbound,India-Mauritius,GPay,P2P-Linkage,Android,2026-07-01,100000.0,success,21.0,success,6.1,drop_user_abandon,19.8,not_reached,,not_reached,,dropped,quote_fx_acceptance,user_abandon,Rate/fee looked unclear or too high,46.9,2026-W27,1,False,OUT-00356-A1
OUT-00357,outbound,India-UAE,GPay,P2P-Linkage,iOS,2026-05-17,100000.0,success,12.3,success,28.3,success,26.8,success,22.9,success,29.4,converted,,,,119.7,2026-W20,1,False,OUT-00357-A1
OUT-00358,outbound,India-Sri Lanka,BHIM,P2M-QR,Android,2026-06-27,25000.0,success,13.2,success,43.7,drop_user_abandon,11.9,not_reached,,not_reached,,dropped,quote_fx_acceptance,user_abandon,Rate/fee looked unclear or too high,68.8,2026-W26,1,False,OUT-00358-A1
OUT-00359,outbound,India-Mauritius,GPay,P2P-Linkage,iOS,2026-05-17,50000.0,success,2.7,drop_user_abandon,5.0,not_reached,,not_reached,,not_reached,,dropped,beneficiary_merchant_discovery,user_abandon,"Incorrect PayNow ID / typo, gave up",7.7,2026-W20,1,False,OUT-00359-A1
OUT-00360,outbound,India-Bhutan,Bank-Native App,P2M-QR,Android,2026-05-16,25000.0,success,15.2,success,16.2,success,15.5,success,5.8,success,19.9,converted,,,,72.6,2026-W20,1,False,OUT-00360-A1
OUT-00361,outbound,India-UAE,Bank-Native App,P2M-QR,Android,2026-06-16,25000.0,success,15.9,success,66.1,success,6.8,success,24.8,success,47.4,converted,,,,161.0,2026-W25,1,False,OUT-00361-A1
OUT-00362,outbound,India-Nepal,Paytm,P2M-QR,Android,2026-07-14,10000.0,success,8.0,success,43.5,success,6.8,success,13.7,success,27.5,converted,,,,99.5,2026-W29,1,False,OUT-00362-A1
OUT-00363,outbound,India-France,Bank-Native App,P2P-Linkage,iOS,2026-07-10,2500.0,success,9.1,success,22.5,success,100.6,success,1.7,success,4.2,converted,,,,138.1,2026-W28,1,False,OUT-00363-A1
OUT-00364,outbound,India-UAE,GPay,P2M-QR,Android,2026-06-20,2500.0,success,21.4,success,34.4,success,26.6,success,1.5,success,13.5,converted,,,,97.4,2026-W25,1,False,OUT-00364-A1
OUT-00365,outbound,India-France,Paytm,P2M-QR,iOS,2026-07-15,10000.0,success,6.4,success,30.1,drop_business_decline,12.6,not_reached,,not_reached,,dropped,quote_fx_acceptance,business_decline,Amount exceeds corridor limit,49.1,2026-W29,1,False,OUT-00365-A1
OUT-00366,outbound,India-Bhutan,Bank-Native App,P2P-Linkage,Android,2026-06-11,10000.0,success,12.8,success,25.3,success,40.0,success,2.2,success,14.4,converted,,,,94.7,2026-W24,1,False,OUT-00366-A1
OUT-00367,outbound,India-Bhutan,PhonePe,P2M-QR,Android,2026-06-15,25000.0,success,9.3,success,26.7,success,19.5,success,6.8,success,32.1,converted,,,,94.4,2026-W25,1,False,OUT-00367-A1
OUT-00368,outbound,India-Bhutan,PhonePe,P2M-QR,Android,2026-07-13,2500.0,success,44.0,success,37.0,success,20.4,success,12.9,success,16.8,converted,,,,131.1,2026-W29,1,False,OUT-00368-A1
OUT-00369,outbound,India-Mauritius,BHIM,P2M-QR,iOS,2026-05-21,25000.0,success,4.8,success,9.9,drop_technical_fail,31.7,not_reached,,not_reached,,dropped,quote_fx_acceptance,technical_fail,Quote latency / rate refresh timeout,46.4,2026-W21,1,False,OUT-00369-A1
OUT-00370,outbound,India-Sri Lanka,Paytm,P2M-QR,Android,2026-05-02,10000.0,success,34.4,success,51.8,success,33.4,success,2.4,success,26.0,converted,,,,148.0,2026-W18,1,False,OUT-00370-A1
OUT-00371,outbound,India-Sri Lanka,Paytm,P2P-Linkage,iOS,2026-06-22,25000.0,success,19.0,success,15.9,drop_business_decline,58.6,not_reached,,not_reached,,dropped,quote_fx_acceptance,business_decline,Amount exceeds corridor limit,93.5,2026-W26,1,False,OUT-00371-A1
OUT-00372,outbound,India-Sri Lanka,Bank-Native App,P2M-QR,Android,2026-05-01,2500.0,success,7.7,drop_business_decline,43.2,not_reached,,not_reached,,not_reached,,dropped,beneficiary_merchant_discovery,business_decline,Corridor not live for this merchant category,50.9,2026-W18,1,False,OUT-00372-A1
OUT-00373,outbound,India-UAE,Paytm,P2P-Linkage,iOS,2026-07-19,2500.0,success,24.9,success,59.8,success,37.2,success,15.2,success,20.9,converted,,,,158.0,2026-W29,1,False,OUT-00373-A1
OUT-00374,outbound,India-Bhutan,Paytm,P2P-Linkage,Android,2026-06-11,5000.0,success,11.0,success,33.3,success,19.4,success,14.7,success,16.7,converted,,,,95.1,2026-W24,1,False,OUT-00374-A1
OUT-00375,outbound,India-France,PhonePe,P2M-QR,Android,2026-05-14,50000.0,success,4.1,success,37.3,success,24.5,success,9.8,success,5.4,converted,,,,81.1,2026-W20,1,False,OUT-00375-A1
OUT-00376,outbound,India-Singapore,GPay,P2M-QR,Android,2026-07-24,25000.0,success,30.4,success,9.2,success,2.5,success,11.0,success,3.7,converted,,,,56.8,2026-W30,1,False,OUT-00376-A1
OUT-00377,outbound,India-UAE,Paytm,P2P-Linkage,iOS,2026-06-08,2500.0,success,30.3,success,21.9,success,19.0,success,23.9,success,9.4,converted,,,,104.5,2026-W24,1,False,OUT-00377-A1
OUT-00378,outbound,India-Singapore,PhonePe,P2M-QR,Android,2026-06-15,2500.0,success,0.6,success,13.4,success,20.0,success,2.4,success,17.5,converted,,,,53.9,2026-W25,1,False,OUT-00378-A1
OUT-00379,outbound,India-Singapore,Paytm,P2P-Linkage,Android,2026-06-28,50000.0,success,19.8,success,17.2,success,27.5,success,4.7,success,3.4,converted,,,,72.6,2026-W26,1,False,OUT-00379-A1
OUT-00380,outbound,India-Singapore,Bank-Native App,P2M-QR,Android,2026-07-06,5000.0,success,3.7,success,11.6,drop_user_abandon,21.6,not_reached,,not_reached,,dropped,quote_fx_acceptance,user_abandon,Rate/fee looked unclear or too high,36.9,2026-W28,1,False,OUT-00380-A1
OUT-00381,outbound,India-Mauritius,PhonePe,P2M-QR,Android,2026-07-27,25000.0,success,6.6,success,19.1,success,28.8,success,6.4,success,8.0,converted,,,,68.9,2026-W31,1,False,OUT-00381-A1
OUT-00382,outbound,India-Nepal,Bank-Native App,P2P-Linkage,Android,2026-06-11,5000.0,success,21.2,success,16.6,success,7.8,success,10.7,success,19.5,converted,,,,75.8,2026-W24,1,False,OUT-00382-A1
OUT-00383,outbound,India-France,Paytm,P2M-QR,Android,2026-06-06,2500.0,success,16.6,success,71.7,success,4.1,success,13.1,success,4.0,converted,,,,109.5,2026-W23,1,False,OUT-00383-A1
OUT-00384,outbound,India-Nepal,Bank-Native App,P2P-Linkage,Android,2026-06-30,10000.0,success,10.2,success,40.3,drop_technical_fail,33.2,not_reached,,not_reached,,dropped,quote_fx_acceptance,technical_fail,Quote latency / rate refresh timeout,83.7,2026-W27,1,False,OUT-00384-A1
OUT-00385,outbound,India-Bhutan,GPay,P2M-QR,Android,2026-05-19,50000.0,success,10.8,success,10.8,success,18.6,success,26.0,success,10.1,converted,,,,76.3,2026-W21,1,False,OUT-00385-A1
OUT-00386,outbound,India-Bhutan,BHIM,P2M-QR,Android,2026-07-13,2500.0,success,23.1,success,27.0,success,19.0,success,16.9,success,38.9,converted,,,,124.9,2026-W29,1,False,OUT-00386-A1
OUT-00387,outbound,India-UAE,Bank-Native App,P2P-Linkage,Android,2026-07-21,25000.0,success,8.7,drop_business_decline,47.3,not_reached,,not_reached,,not_reached,,dropped,beneficiary_merchant_discovery,business_decline,Corridor not live for this merchant category,56.0,2026-W30,1,False,OUT-00387-A1
OUT-00388,outbound,India-Nepal,Paytm,P2M-QR,Android,2026-05-15,10000.0,success,48.8,success,7.9,success,9.7,success,28.4,success,0.5,converted,,,,95.3,2026-W20,1,False,OUT-00388-A1
OUT-00389,outbound,India-Bhutan,Bank-Native App,P2M-QR,Android,2026-06-03,25000.0,success,16.0,success,10.3,success,6.2,success,1.2,success,3.7,converted,,,,37.4,2026-W23,1,False,OUT-00389-A1
OUT-00390,outbound,India-Singapore,GPay,P2M-QR,Android,2026-07-19,10000.0,drop_business_decline,3.8,not_reached,,not_reached,,not_reached,,not_reached,,dropped,onboarding_eligibility,business_decline,FEMA/residency eligibility check failed,3.8,2026-W29,1,False,OUT-00390-A1
OUT-00391,outbound,India-Sri Lanka,Bank-Native App,P2P-Linkage,iOS,2026-07-09,5000.0,success,7.0,success,9.7,success,15.9,success,5.1,success,8.8,converted,,,,46.5,2026-W28,1,False,OUT-00391-A1
OUT-00392,outbound,India-France,Paytm,P2M-QR,Android,2026-06-02,50000.0,success,25.0,drop_technical_fail,15.5,not_reached,,not_reached,,not_reached,,dropped,beneficiary_merchant_discovery,technical_fail,Merchant QR/scheme not bridged to NIPL,40.5,2026-W23,1,False,OUT-00392-A1
OUT-00393,outbound,India-Sri Lanka,GPay,P2P-Linkage,Android,2026-05-13,100000.0,success,12.1,success,18.5,drop_technical_fail,13.8,not_reached,,not_reached,,dropped,quote_fx_acceptance,technical_fail,Quote latency / rate refresh timeout,44.4,2026-W20,1,False,OUT-00393-A1
OUT-00394,outbound,India-UAE,BHIM,P2P-Linkage,Android,2026-05-29,2500.0,success,30.4,drop_technical_fail,9.5,not_reached,,not_reached,,not_reached,,dropped,beneficiary_merchant_discovery,technical_fail,Merchant QR/scheme not bridged to NIPL,39.9,2026-W22,1,False,OUT-00394-A1
OUT-00395,outbound,India-UAE,PhonePe,P2M-QR,iOS,2026-06-17,50000.0,success,15.7,success,20.2,success,10.4,success,5.8,success,20.6,converted,,,,72.7,2026-W25,1,False,OUT-00395-A1
OUT-00396,outbound,India-Nepal,Bank-Native App,P2M-QR,Android,2026-05-13,2500.0,success,77.9,success,33.9,success,76.8,success,12.3,success,6.4,converted,,,,207.3,2026-W20,1,False,OUT-00396-A1
OUT-00397,outbound,India-UAE,PhonePe,P2M-QR,Android,2026-06-09,10000.0,success,1.8,success,39.4,drop_technical_fail,9.0,not_reached,,not_reached,,dropped,quote_fx_acceptance,technical_fail,Quote latency / rate refresh timeout,50.2,2026-W24,1,False,OUT-00397-A1
OUT-00398,outbound,India-UAE,BHIM,P2P-Linkage,Android,2026-07-17,100000.0,success,10.1,drop_business_decline,30.1,not_reached,,not_reached,,not_reached,,dropped,beneficiary_merchant_discovery,business_decline,Corridor not live for this merchant category,40.2,2026-W29,1,False,OUT-00398-A1
OUT-00399,outbound,India-UAE,GPay,P2P-Linkage,Android,2026-06-13,5000.0,success,8.6,success,5.4,success,11.0,drop_technical_fail,9.1,not_reached,,dropped,authentication,technical_fail,OTP/PIN step-up failure,34.1,2026-W24,1,False,OUT-00399-A1
OUT-00400,outbound,India-France,Bank-Native App,P2M-QR,iOS,2026-05-09,5000.0,success,2.6,drop_technical_fail,5.4,not_reached,,not_reached,,not_reached,,dropped,beneficiary_merchant_discovery,technical_fail,Merchant QR/scheme not bridged to NIPL,8.0,2026-W19,1,False,OUT-00400-A1
OUT-00401,outbound,India-Nepal,Bank-Native App,P2P-Linkage,Android,2026-07-20,2500.0,success,29.8,success,31.7,success,8.2,success,27.5,success,25.3,converted,,,,122.5,2026-W30,1,False,OUT-00401-A1
OUT-00402,outbound,India-Mauritius,Bank-Native App,P2M-QR,iOS,2026-05-20,5000.0,success,13.7,success,60.0,success,47.3,success,6.9,success,16.7,converted,,,,144.6,2026-W21,1,False,OUT-00402-A1
OUT-00403,outbound,India-Singapore,Bank-Native App,P2M-QR,Android,2026-05-07,2500.0,success,4.5,success,53.0,success,22.7,success,13.3,success,12.2,converted,,,,105.7,2026-W19,1,False,OUT-00403-A1
OUT-00404,outbound,India-Bhutan,GPay,P2P-Linkage,Android,2026-05-11,10000.0,success,13.6,drop_business_decline,36.0,not_reached,,not_reached,,not_reached,,dropped,beneficiary_merchant_discovery,business_decline,Corridor not live for this merchant category,49.6,2026-W20,1,False,OUT-00404-A1
OUT-00405,outbound,India-Sri Lanka,PhonePe,P2M-QR,Android,2026-06-24,5000.0,success,5.4,drop_technical_fail,8.0,not_reached,,not_reached,,not_reached,,dropped,beneficiary_merchant_discovery,technical_fail,Merchant QR/scheme not bridged to NIPL,13.4,2026-W26,1,False,OUT-00405-A1
OUT-00406,outbound,India-Singapore,PhonePe,P2M-QR,Android,2026-06-13,100000.0,success,15.6,success,39.0,drop_business_decline,3.2,not_reached,,not_reached,,dropped,quote_fx_acceptance,business_decline,Amount exceeds corridor limit,57.8,2026-W24,1,False,OUT-00406-A1
OUT-00407,outbound,India-Singapore,BHIM,P2M-QR,Android,2026-05-09,2500.0,success,15.6,success,34.8,success,18.9,success,10.3,drop_technical_fail,14.9,dropped,payment_settlement,technical_fail,Settlement timeout with local PSP,94.5,2026-W19,1,False,OUT-00407-A1
OUT-00408,outbound,India-Bhutan,Bank-Native App,P2M-QR,iOS,2026-05-23,5000.0,success,7.6,drop_user_abandon,14.7,not_reached,,not_reached,,not_reached,,dropped,beneficiary_merchant_discovery,user_abandon,"Incorrect PayNow ID / typo, gave up",22.3,2026-W21,1,False,OUT-00408-A1
OUT-00409,outbound,India-Singapore,PhonePe,P2M-QR,Android,2026-07-02,50000.0,success,21.6,success,52.1,success,18.9,success,4.6,success,9.5,converted,,,,106.7,2026-W27,1,False,OUT-00409-A1
OUT-00410,outbound,India-Mauritius,Bank-Native App,P2M-QR,Android,2026-06-22,10000.0,success,12.6,success,10.3,success,6.2,success,1.2,success,20.9,converted,,,,51.2,2026-W26,1,False,OUT-00410-A1
OUT-00411,outbound,India-Mauritius,GPay,P2P-Linkage,Android,2026-05-18,5000.0,success,26.1,success,11.6,success,9.3,drop_user_abandon,1.3,not_reached,,dropped,authentication,user_abandon,Abandoned at step-up authentication,48.3,2026-W21,1,False,OUT-00411-A1
OUT-00412,outbound,India-Singapore,PhonePe,P2P-Linkage,iOS,2026-06-01,10000.0,success,27.8,drop_technical_fail,42.3,not_reached,,not_reached,,not_reached,,dropped,beneficiary_merchant_discovery,technical_fail,Merchant QR/scheme not bridged to NIPL,70.1,2026-W23,1,False,OUT-00412-A1
OUT-00413,outbound,India-Singapore,Paytm,P2M-QR,iOS,2026-05-31,10000.0,success,33.9,success,16.6,success,26.5,success,7.0,success,44.4,converted,,,,128.4,2026-W22,1,False,OUT-00413-A1
OUT-00414,outbound,India-France,Bank-Native App,P2M-QR,Android,2026-07-15,5000.0,success,14.0,success,13.8,drop_user_abandon,2.8,not_reached,,not_reached,,dropped,quote_fx_acceptance,user_abandon,Rate/fee looked unclear or too high,30.6,2026-W29,1,False,OUT-00414-A1
OUT-00415,outbound,India-Nepal,BHIM,P2P-Linkage,iOS,2026-06-11,100000.0,success,4.2,success,53.0,success,15.7,success,2.0,success,10.4,converted,,,,85.3,2026-W24,1,False,OUT-00415-A1
OUT-00416,outbound,India-UAE,BHIM,P2P-Linkage,iOS,2026-05-25,5000.0,success,7.7,success,60.2,success,10.0,success,8.9,success,27.8,converted,,,,114.6,2026-W22,1,False,OUT-00416-A1
OUT-00417,outbound,India-UAE,PhonePe,P2M-QR,Android,2026-07-22,10000.0,success,20.9,success,7.5,success,49.2,success,9.8,success,13.4,converted,,,,100.8,2026-W30,1,False,OUT-00417-A1
OUT-00418,outbound,India-Mauritius,PhonePe,P2M-QR,iOS,2026-06-03,10000.0,success,19.3,success,11.5,success,11.5,success,8.7,success,25.5,converted,,,,76.5,2026-W23,1,False,OUT-00418-A1
OUT-00419,outbound,India-Bhutan,Paytm,P2M-QR,Android,2026-05-08,2500.0,success,6.7,success,13.5,success,22.7,success,8.4,success,51.4,converted,,,,102.7,2026-W19,1,False,OUT-00419-A1
OUT-00420,outbound,India-France,BHIM,P2M-QR,iOS,2026-06-25,5000.0,success,23.6,drop_user_abandon,17.4,not_reached,,not_reached,,not_reached,,dropped,beneficiary_merchant_discovery,user_abandon,"Incorrect PayNow ID / typo, gave up",41.0,2026-W26,1,False,OUT-00420-A1
OUT-00421,outbound,India-Mauritius,GPay,P2M-QR,Android,2026-07-05,2500.0,success,9.6,drop_user_abandon,30.4,not_reached,,not_reached,,not_reached,,dropped,beneficiary_merchant_discovery,user_abandon,"Incorrect PayNow ID / typo, gave up",40.0,2026-W27,1,False,OUT-00421-A1
OUT-00422,outbound,India-Sri Lanka,BHIM,P2M-QR,Android,2026-06-06,2500.0,success,35.5,success,27.6,success,11.0,success,6.8,success,7.6,converted,,,,88.5,2026-W23,1,False,OUT-00422-A1
OUT-00423,outbound,India-France,BHIM,P2M-QR,Android,2026-06-07,2500.0,success,23.4,success,14.4,drop_user_abandon,6.9,not_reached,,not_reached,,dropped,quote_fx_acceptance,user_abandon,Rate/fee looked unclear or too high,44.7,2026-W23,1,False,OUT-00423-A1
OUT-00424,outbound,India-Mauritius,BHIM,P2M-QR,Android,2026-06-09,10000.0,success,8.2,success,16.9,drop_user_abandon,31.6,not_reached,,not_reached,,dropped,quote_fx_acceptance,user_abandon,Rate/fee looked unclear or too high,56.7,2026-W24,1,False,OUT-00424-A1
OUT-00425,outbound,India-Bhutan,Paytm,P2M-QR,Android,2026-06-28,25000.0,success,8.1,success,52.6,drop_business_decline,24.4,not_reached,,not_reached,,dropped,quote_fx_acceptance,business_decline,Amount exceeds corridor limit,85.1,2026-W26,1,False,OUT-00425-A1
OUT-00426,outbound,India-UAE,PhonePe,P2M-QR,iOS,2026-05-15,5000.0,success,6.7,success,28.6,drop_business_decline,50.6,not_reached,,not_reached,,dropped,quote_fx_acceptance,business_decline,Amount exceeds corridor limit,85.9,2026-W20,1,False,OUT-00426-A1
OUT-00427,outbound,India-Mauritius,BHIM,P2M-QR,Android,2026-05-05,50000.0,success,43.5,success,5.2,success,17.1,success,20.9,drop_business_decline,4.7,dropped,payment_settlement,business_decline,Local PSP rejected settlement,91.4,2026-W19,1,False,OUT-00427-A1
OUT-00428,outbound,India-France,GPay,P2M-QR,iOS,2026-05-03,5000.0,success,2.2,success,11.8,success,21.7,success,6.6,success,19.9,converted,,,,62.2,2026-W18,1,False,OUT-00428-A1
OUT-00429,outbound,India-Nepal,Paytm,P2P-Linkage,Android,2026-05-23,2500.0,success,21.5,success,10.4,success,21.6,success,3.8,success,9.6,converted,,,,66.9,2026-W21,1,False,OUT-00429-A1
OUT-00430,outbound,India-UAE,PhonePe,P2P-Linkage,Android,2026-07-09,25000.0,success,16.4,success,5.3,drop_business_decline,31.6,not_reached,,not_reached,,dropped,quote_fx_acceptance,business_decline,Amount exceeds corridor limit,53.3,2026-W28,1,False,OUT-00430-A1
OUT-00431,outbound,India-UAE,GPay,P2M-QR,Android,2026-06-18,100000.0,success,41.3,drop_technical_fail,19.1,not_reached,,not_reached,,not_reached,,dropped,beneficiary_merchant_discovery,technical_fail,Merchant QR/scheme not bridged to NIPL,60.4,2026-W25,1,False,OUT-00431-A1
OUT-00432,outbound,India-Nepal,GPay,P2M-QR,iOS,2026-06-15,5000.0,success,43.9,success,14.2,success,48.3,success,9.9,success,15.9,converted,,,,132.2,2026-W25,1,False,OUT-00432-A1
OUT-00433,outbound,India-Mauritius,GPay,P2M-QR,Android,2026-06-29,2500.0,drop_technical_fail,28.0,not_reached,,not_reached,,not_reached,,not_reached,,dropped,onboarding_eligibility,technical_fail,Bank not enabled for corridor,28.0,2026-W27,1,False,OUT-00433-A1
OUT-00434,outbound,India-France,BHIM,P2M-QR,iOS,2026-06-15,2500.0,success,8.9,success,3.5,success,12.2,success,9.1,success,29.8,converted,,,,63.5,2026-W25,1,False,OUT-00434-A1
OUT-00435,outbound,India-Nepal,Bank-Native App,P2M-QR,iOS,2026-05-09,2500.0,success,9.8,success,49.3,drop_user_abandon,8.0,not_reached,,not_reached,,dropped,quote_fx_acceptance,user_abandon,Rate/fee looked unclear or too high,67.1,2026-W19,1,False,OUT-00435-A1
