ledger_id,user_id,event,amount_inr,fx_source_currency,balance_after_inr,ts,channel
WAL_0988e56ada,U_cfc8248baf,SPEND,-1500.98,LK,11019.2,2025-06-12T22:00:00,QR
WAL_7718e93703,U_cfc8248baf,SPEND,-3313.76,LK,7705.44,2025-06-09T20:00:00,QR
WAL_6169d82a6c,U_7ae83cd459,LOAD,11198.1,CA,11198.1,2025-06-06T11:00:00,APP
WAL_e1d9f92574,U_7ae83cd459,SPEND,-1227.34,CA,9970.76,2025-06-06T11:00:00,QR
WAL_1e79b4710c,U_7ae83cd459,SPEND,-2821.49,CA,7149.27,2025-06-03T03:00:00,QR
WAL_449aa6ad3c,U_7ae83cd459,SPEND,-525.78,CA,6623.49,2025-06-03T11:00:00,QR
WAL_3e8815d525,U_7ae83cd459,SPEND,-444.41,CA,6179.08,2025-06-01T03:00:00,QR
WAL_a4709586a2,U_7ae83cd459,SPEND,-1422.7,CA,4756.38,2025-06-02T05:00:00,QR
WAL_5d039766cb,U_7ae83cd459,SPEND,-1285.69,CA,3470.69,2025-06-02T14:00:00,QR
WAL_5f78b73d1d,U_308a68f177,LOAD,3251.25,REST,3251.25,2025-04-28T04:00:00,APP
WAL_89ab430653,U_308a68f177,SPEND,-701.36,REST,2549.89,2025-05-04T20:00:00,QR
WAL_4a39666e7e,U_308a68f177,SPEND,-1430.21,REST,1119.68,2025-05-06T19:00:00,QR
WAL_e9462f03af,U_308a68f177,LOAD,5240.46,REST,5240.46,2025-01-21T06:00:00,APP
WAL_db2e8a711b,U_308a68f177,SPEND,-1192.08,REST,4048.38,2025-01-19T21:00:00,QR
WAL_969677d732,U_308a68f177,SPEND,-2780.56,REST,1267.82,2025-01-20T09:00:00,QR
WAL_3cd66ddc77,U_308a68f177,SPEND,-1303.63,REST,-35.81,2025-01-19T12:00:00,QR
WAL_2b1fad0a3e,U_308a68f177,LOAD,17403.11,REST,17403.11,2026-02-26T07:00:00,APP
WAL_b47ae9948a,U_308a68f177,SPEND,-681.33,REST,16721.78,2026-03-06T03:00:00,QR
WAL_3affb7cdbe,U_308a68f177,SPEND,-352.71,REST,16369.07,2026-03-02T20:00:00,QR
WAL_5b8918dc7a,U_10696affdb,LOAD,23734.72,LK,23734.72,2026-06-10T10:00:00,APP
WAL_53fa7d44d0,U_10696affdb,SPEND,-1480.77,LK,22253.95,2026-06-10T10:00:00,QR
WAL_f9acbdc24c,U_10696affdb,SPEND,-835.79,LK,21418.16,2026-06-14T13:00:00,QR
WAL_99c3bfb86e,U_10696affdb,SPEND,-926.24,LK,20491.92,2026-06-06T18:00:00,QR
WAL_755b73eb7b,U_10696affdb,SPEND,-375.01,LK,20116.91,2026-06-12T16:00:00,QR
WAL_72b7b6c99d,U_10696affdb,SPEND,-941.35,LK,19175.56,2026-06-11T12:00:00,QR
WAL_674b1a36df,U_10696affdb,LOAD,16286.69,LK,16286.69,2025-06-07T06:00:00,APP
WAL_616a742d2a,U_10696affdb,SPEND,-723.65,LK,15563.04,2025-06-15T18:00:00,QR
WAL_f1529f3e00,U_10696affdb,SPEND,-1584.93,LK,13978.11,2025-06-15T10:00:00,QR
WAL_c132f5a4c7,U_10696affdb,SPEND,-3728.51,LK,10249.6,2025-06-07T04:00:00,QR
WAL_1afa4de445,U_10696affdb,SPEND,-365.38,LK,9884.22,2025-06-04T12:00:00,QR
WAL_b412196b56,U_b247c20f7f,LOAD,7827.33,GB,7827.33,2024-12-10T12:00:00,APP
WAL_69694880a7,U_0d44210060,LOAD,19695.67,US,19695.67,2025-12-12T09:00:00,APP
WAL_10e45f28aa,U_0d44210060,SPEND,-662.46,US,19033.21,2025-12-12T09:00:00,QR
WAL_3ad048b374,U_0d44210060,SPEND,-2184.94,US,16848.27,2025-12-12T16:00:00,QR
WAL_c7e7635960,U_0d44210060,SPEND,-831.99,US,16016.28,2025-12-10T19:00:00,QR
WAL_6359ed460b,U_0d44210060,SPEND,-816.5,US,15199.78,2025-12-10T17:00:00,QR
WAL_a8996399b6,U_a966f8fc45,LOAD,2168.62,REST,2168.62,2026-05-16T04:00:00,APP
WAL_8177a231fe,U_a966f8fc45,SPEND,-1449.79,REST,718.83,2026-05-15T14:00:00,QR
WAL_5a42fa7abf,U_a966f8fc45,SPEND,-2684.31,REST,-1965.48,2026-05-16T11:00:00,QR
WAL_31583efded,U_a966f8fc45,LOAD,2386.75,REST,421.27,2026-05-13T22:00:00,APP
WAL_917d3832f4,U_a966f8fc45,SPEND,-1067.4,REST,-646.13,2026-05-13T22:00:00,QR
WAL_58ac83db32,U_a966f8fc45,LOAD,16817.32,REST,16171.18,2026-05-15T07:00:00,APP
WAL_7995104a28,U_a966f8fc45,SPEND,-1254.39,REST,14916.79,2026-05-14T14:00:00,QR
WAL_0734b8b290,U_a966f8fc45,SPEND,-2093.85,REST,12822.94,2026-05-13T21:00:00,QR
WAL_8d55b6cf7b,U_a966f8fc45,SPEND,-1229.6,REST,11593.34,2026-05-15T19:00:00,QR
WAL_c6a11c3ea6,U_b1f96d6e1f,LOAD,2481.39,AU,2481.39,2025-02-08T14:00:00,APP
WAL_06102d5bb8,U_b1f96d6e1f,SPEND,-912.38,AU,1569.01,2025-02-08T14:00:00,QR
WAL_09bb741ae5,U_b1f96d6e1f,SPEND,-3090.74,AU,-1521.73,2025-02-07T00:00:00,QR
WAL_5ba960fe30,U_b1f96d6e1f,LOAD,15384.51,AU,13862.78,2025-02-07T23:00:00,APP
WAL_871a11e402,U_b1f96d6e1f,SPEND,-2300.71,AU,11562.07,2025-02-07T23:00:00,QR
WAL_4152aaffca,U_b1f96d6e1f,SPEND,-2687.93,AU,8874.14,2025-02-05T05:00:00,QR
WAL_14e88562da,U_b1f96d6e1f,SPEND,-1361.97,AU,7512.17,2025-02-08T17:00:00,QR
WAL_cfbf186178,U_b1f96d6e1f,SPEND,-3415.78,AU,4096.39,2025-02-04T08:00:00,QR
WAL_2c56226eb9,U_b1f96d6e1f,SPEND,-786.44,AU,3309.95,2025-02-06T12:00:00,QR
WAL_b8108aca47,U_b1f96d6e1f,SPEND,-1195.08,AU,2114.87,2025-02-02T07:00:00,QR
WAL_83f78892d9,U_24bcaea169,LOAD,22988.33,REST,22988.33,2025-02-09T13:00:00,APP
WAL_d9686e4b50,U_24bcaea169,SPEND,-2223.81,REST,20764.52,2025-02-09T13:00:00,QR
WAL_1fa177cc3b,U_24bcaea169,LOAD,7135.07,REST,7135.07,2024-10-24T04:00:00,APP
WAL_e9c8ae74b7,U_24bcaea169,SPEND,-1166.93,REST,5968.14,2024-10-21T08:00:00,QR
WAL_b59641e404,U_24bcaea169,LOAD,8936.02,REST,8936.02,2025-01-03T18:00:00,APP
WAL_1643158646,U_24bcaea169,SPEND,-1744.44,REST,7191.58,2025-01-03T18:00:00,QR
WAL_a75b13d84e,U_24bcaea169,SPEND,-1458.7,REST,5732.88,2025-01-01T10:00:00,QR
WAL_369f596bd6,U_24bcaea169,SPEND,-1199.85,REST,4533.03,2025-01-02T03:00:00,QR
WAL_acd88ccde1,U_24bcaea169,SPEND,-1485.73,REST,3047.3,2024-12-29T11:00:00,QR
WAL_cdc6255d15,U_24bcaea169,SPEND,-2409.36,REST,637.94,2025-01-02T18:00:00,QR
WAL_60b7398ae7,U_3cbed62f7c,LOAD,10139.23,AE,10139.23,2026-01-13T20:00:00,APP
WAL_a47b5abd2c,U_3cbed62f7c,SPEND,-1239.94,AE,8899.29,2026-01-13T20:00:00,QR
WAL_11f71d4efa,U_3cbed62f7c,SPEND,-1806.82,AE,7092.47,2026-01-13T15:00:00,QR
WAL_9a7c4ff256,U_3cbed62f7c,SPEND,-2134.28,AE,4958.19,2026-01-21T07:00:00,QR
WAL_6671958822,U_3cbed62f7c,SPEND,-1085.35,AE,3872.84,2026-01-14T15:00:00,QR
WAL_4b93fd975b,U_3cbed62f7c,SPEND,-1008.65,AE,2864.19,2026-01-13T02:00:00,QR
WAL_7148286bd4,U_3cbed62f7c,SPEND,-1810.88,AE,1053.31,2026-01-21T19:00:00,QR
WAL_23d0ea0593,U_3cbed62f7c,SPEND,-1949.93,AE,-896.62,2026-01-18T13:00:00,QR
WAL_1349d56ea1,U_3cbed62f7c,LOAD,18660.6,AE,17763.98,2026-01-12T21:00:00,APP
WAL_761c361635,U_3cbed62f7c,SPEND,-1913.74,AE,15850.24,2026-01-12T21:00:00,QR
WAL_b4403de04e,U_fd2ee947aa,LOAD,9645.84,REST,9645.84,2026-03-09T06:00:00,APP
WAL_98e8a030ee,U_fd2ee947aa,SPEND,-2475.68,REST,7170.16,2026-03-09T06:00:00,QR
WAL_3888f5bf73,U_fd2ee947aa,SPEND,-2181.99,REST,4988.17,2026-03-10T08:00:00,QR
WAL_8fa7429bcd,U_fd2ee947aa,SPEND,-1679.28,REST,3308.89,2026-03-08T02:00:00,QR
WAL_06b32072d4,U_fd2ee947aa,SPEND,-2619.55,REST,689.34,2026-03-07T17:00:00,QR
WAL_f067cd196f,U_fd2ee947aa,SPEND,-3371.68,REST,-2682.34,2026-03-08T09:00:00,QR
WAL_fc7eac70e2,U_fd2ee947aa,LOAD,23665.72,REST,20983.38,2026-03-08T16:00:00,APP
WAL_7f92dd009e,U_fd2ee947aa,SPEND,-971.62,REST,20011.76,2026-03-08T16:00:00,QR
WAL_db4e72f7e9,U_fd2ee947aa,SPEND,-1354.1,REST,18657.66,2026-03-10T19:00:00,QR
WAL_30c6521db9,U_fd2ee947aa,SPEND,-1650.2,REST,17007.46,2026-03-07T21:00:00,QR
WAL_c2e53a7c25,U_fd2ee947aa,SPEND,-1125.81,REST,15881.65,2026-03-11T01:00:00,QR
WAL_52facc8e47,U_fd2ee947aa,SPEND,-689.67,REST,15191.98,2026-03-10T03:00:00,QR
WAL_c115e72464,U_fd2ee947aa,SPEND,-1276.73,REST,13915.25,2026-03-08T13:00:00,QR
WAL_d4fdb32a72,U_fd2ee947aa,SPEND,-976.42,REST,12938.83,2026-03-11T02:00:00,QR
WAL_1faec65703,U_fd2ee947aa,SPEND,-2308.38,REST,10630.45,2026-03-11T15:00:00,QR
WAL_8c6467b4cd,U_e331852321,LOAD,2523.63,US,2523.63,2025-03-07T03:00:00,APP
WAL_46bce2279c,U_e331852321,SPEND,-2754.16,US,-230.53,2025-03-07T09:00:00,QR
WAL_3d9b3838fa,U_e331852321,LOAD,20442.12,US,20211.59,2025-03-03T04:00:00,APP
WAL_9df8320c24,U_e331852321,SPEND,-1230.08,US,18981.51,2025-03-03T04:00:00,QR
WAL_49b4302292,U_e331852321,SPEND,-966.38,US,18015.13,2025-03-01T16:00:00,QR
WAL_6dddf91f3a,U_e331852321,SPEND,-1670.23,US,16344.9,2025-03-07T04:00:00,QR
WAL_5610aefa7e,U_2f4f7881a1,LOAD,4440.9,SG,4440.9,2024-11-24T00:00:00,APP
WAL_3872ac8ecf,U_2f4f7881a1,SPEND,-2371.42,SG,2069.48,2024-11-24T00:00:00,QR
WAL_7e83382be8,U_2f4f7881a1,SPEND,-808.1,SG,1261.38,2024-11-25T22:00:00,QR
WAL_dd079eba87,U_2f4f7881a1,SPEND,-1322.21,SG,-60.83,2024-11-29T23:00:00,QR
WAL_f5b022751a,U_2f4f7881a1,LOAD,11979.05,SG,11918.22,2024-11-27T10:00:00,APP
WAL_0b8bfacb4a,U_2f4f7881a1,SPEND,-5628.71,SG,6289.51,2024-11-27T10:00:00,QR
WAL_dd01f14be2,U_2f4f7881a1,SPEND,-1409.73,SG,4879.78,2024-11-27T10:00:00,QR
WAL_ee0f555939,U_2f4f7881a1,SPEND,-1957.46,SG,2922.32,2024-11-25T03:00:00,QR
WAL_a7353180b4,U_2f4f7881a1,LOAD,21285.67,SG,21285.67,2025-01-25T13:00:00,APP
WAL_cc1f19152e,U_14cd5a1c71,LOAD,24133.47,NP,24133.47,2025-01-02T14:00:00,APP
WAL_d7518b9cb0,U_14cd5a1c71,SPEND,-1409.98,NP,22723.49,2025-01-02T14:00:00,QR
WAL_8891a7fe93,U_14cd5a1c71,SPEND,-1055.52,NP,21667.97,2025-01-03T03:00:00,QR
WAL_b3d9ec8f5e,U_14cd5a1c71,SPEND,-1989.65,NP,19678.32,2024-12-31T02:00:00,QR
WAL_80c4d1e983,U_9cdae9f059,LOAD,10343.18,US,10343.18,2025-04-05T15:00:00,APP
WAL_a78d186415,U_9cdae9f059,SPEND,-1752.61,US,8590.57,2025-04-05T15:00:00,QR
WAL_7cc60d14ae,U_9cdae9f059,SPEND,-1766.06,US,6824.51,2025-04-06T16:00:00,QR
WAL_d73538f075,U_9cdae9f059,SPEND,-1197.96,US,5626.55,2025-04-06T05:00:00,QR
WAL_942e72c334,U_9cdae9f059,SPEND,-1950.96,US,3675.59,2025-04-07T21:00:00,QR
WAL_2af4a61a51,U_9cdae9f059,SPEND,-5166.5,US,-1490.91,2025-04-07T00:00:00,QR
WAL_bbc9022713,U_9cdae9f059,LOAD,22546.42,US,21055.51,2025-04-04T23:00:00,APP
WAL_aaa0091426,U_9cdae9f059,SPEND,-1551.27,US,19504.24,2025-04-08T06:00:00,QR
WAL_c4d150f932,U_9cdae9f059,SPEND,-1492.09,US,18012.15,2025-04-03T16:00:00,QR
WAL_0616f46333,U_9cdae9f059,SPEND,-4434.2,US,13577.95,2025-04-03T00:00:00,QR
WAL_7f7297230f,U_9cdae9f059,SPEND,-4569.72,US,9008.23,2025-04-07T06:00:00,QR
WAL_f8b281c8e7,U_9cdae9f059,SPEND,-1715.82,US,7292.41,2025-04-06T20:00:00,QR
WAL_b854b8421d,U_9cdae9f059,LOAD,20564.8,US,20564.8,2025-12-14T01:00:00,APP
WAL_91ba95fbad,U_9cdae9f059,SPEND,-1461.71,US,19103.09,2025-12-14T01:00:00,QR
WAL_0610b6247c,U_9cdae9f059,SPEND,-2578.43,US,16524.66,2025-12-11T09:00:00,QR
WAL_ef904071a7,U_9cdae9f059,SPEND,-1366.59,US,15158.07,2025-12-15T20:00:00,QR
WAL_6338380d8b,U_9cdae9f059,SPEND,-1505.94,US,13652.13,2025-12-12T00:00:00,QR
WAL_c029089e64,U_9cdae9f059,SPEND,-1885.12,US,11767.01,2025-12-10T14:00:00,QR
WAL_028dda3617,U_9cdae9f059,SPEND,-1995.76,US,9771.25,2025-12-15T14:00:00,QR
WAL_399f6c58aa,U_9cdae9f059,SPEND,-1485.89,US,8285.36,2025-12-15T09:00:00,QR
WAL_9fe8f71495,U_9cdae9f059,SPEND,-1646.44,US,6638.92,2025-12-09T10:00:00,QR
WAL_aa2695cbeb,U_9cdae9f059,SPEND,-2015.94,US,4622.98,2025-12-15T00:00:00,QR
WAL_74b09a1127,U_9cdae9f059,LOAD,24179.02,US,24179.02,2025-09-12T23:00:00,APP
WAL_d8d51a5538,U_9cdae9f059,SPEND,-1208.89,US,22970.13,2025-09-12T23:00:00,QR
WAL_d3f46052ca,U_9cdae9f059,SPEND,-2444.84,US,20525.29,2025-09-16T22:00:00,QR
WAL_a8872f12d3,U_9cdae9f059,SPEND,-2513.88,US,18011.41,2025-09-04T00:00:00,QR
WAL_d7546fad36,U_9cdae9f059,SPEND,-3092.43,US,14918.98,2025-09-09T08:00:00,QR
WAL_9cf2f63d4c,U_9cdae9f059,SPEND,-1513.54,US,13405.44,2025-09-13T20:00:00,QR
WAL_bc8c9d74c5,U_9cdae9f059,SPEND,-2697.46,US,10707.98,2025-09-05T23:00:00,QR
WAL_421c4755f9,U_9cdae9f059,SPEND,-1080.8,US,9627.18,2025-08-31T11:00:00,QR
WAL_83a83b990c,U_9cdae9f059,SPEND,-2908.78,US,6718.4,2025-09-16T16:00:00,QR
WAL_0ee6c97835,U_9cdae9f059,SPEND,-639.72,US,6078.68,2025-09-06T19:00:00,QR
WAL_0f51affb31,U_6b55bb6577,LOAD,6360.29,GB,6360.29,2026-07-05T12:00:00,APP
WAL_b105d10826,U_6b55bb6577,SPEND,-1141.61,GB,5218.68,2026-07-05T12:00:00,QR
WAL_10d97cb5ee,U_6b55bb6577,SPEND,-3812.4,GB,1406.28,2026-07-05T00:00:00,QR
WAL_bbe8d1763b,U_6b55bb6577,SPEND,-609.97,GB,796.31,2026-07-04T23:00:00,QR
WAL_7db53c00a4,U_6b55bb6577,SPEND,-769.52,GB,26.79,2026-07-02T07:00:00,QR
WAL_e07f81fe0e,U_6b55bb6577,SPEND,-1870.58,GB,-1843.79,2026-07-07T03:00:00,QR
WAL_613853b38a,U_6b55bb6577,LOAD,5943.76,GB,4099.97,2026-07-08T21:00:00,APP
WAL_c8ff94691b,U_6b55bb6577,SPEND,-1049.38,GB,3050.59,2026-07-08T21:00:00,QR
WAL_9ad7765c33,U_6b55bb6577,SPEND,-990.83,GB,2059.76,2026-07-07T11:00:00,QR
WAL_aeaa92f3b8,U_6b55bb6577,SPEND,-1630.44,GB,429.32,2026-07-08T09:00:00,QR
WAL_cc960bb07e,U_9f11d0392c,LOAD,5417.44,US,5417.44,2025-02-12T19:00:00,APP
WAL_4b094c24e9,U_9f11d0392c,SPEND,-1866.9,US,3550.54,2025-02-12T19:00:00,QR
WAL_f7eef60c04,U_9f11d0392c,SPEND,-1463.76,US,2086.78,2025-02-12T14:00:00,QR
WAL_d5b8a7978c,U_9f11d0392c,SPEND,-2834.13,US,-747.35,2025-02-15T09:00:00,QR
WAL_12e4ba28fe,U_9f11d0392c,LOAD,17729.72,US,16982.37,2025-02-14T21:00:00,APP
WAL_ca55552714,U_9f11d0392c,SPEND,-6479.95,US,10502.42,2025-02-14T21:00:00,QR
WAL_d731153f66,U_9f11d0392c,SPEND,-2348.46,US,8153.96,2025-02-14T07:00:00,QR
WAL_a6df12d124,U_9f11d0392c,SPEND,-4371.32,US,3782.64,2025-02-14T18:00:00,QR
WAL_243f2282a0,U_8f73db3472,LOAD,10654.6,FR,10654.6,2025-06-24T00:00:00,APP
WAL_961ea67c89,U_8f73db3472,SPEND,-3367.2,FR,7287.4,2025-06-24T00:00:00,QR
WAL_ad4fef62d4,U_8f73db3472,SPEND,-631.15,FR,6656.25,2025-06-24T09:00:00,QR
WAL_ef457844a8,U_8f73db3472,SPEND,-1025.5,FR,5630.75,2025-06-25T03:00:00,QR
WAL_2e5dbc1138,U_8f73db3472,SPEND,-1103.17,FR,4527.58,2025-06-22T05:00:00,QR
WAL_dae6923641,U_8f73db3472,SPEND,-2478.27,FR,2049.31,2025-06-23T14:00:00,QR
WAL_239b097b42,U_8f73db3472,SPEND,-4970.52,FR,-2921.21,2025-06-23T18:00:00,QR
WAL_3fe3670144,U_8f73db3472,LOAD,20462.92,FR,20462.92,2024-09-13T11:00:00,APP
WAL_035a04d22c,U_8f73db3472,SPEND,-707.89,FR,19755.03,2024-09-13T11:00:00,QR
WAL_da886a7aab,U_8f73db3472,SPEND,-608.35,FR,19146.68,2024-09-14T17:00:00,QR
WAL_bb336ea797,U_8f73db3472,SPEND,-2996.98,FR,16149.7,2024-09-19T22:00:00,QR
WAL_a0443ebb03,U_8f73db3472,SPEND,-716.22,FR,15433.48,2024-09-22T23:00:00,QR
WAL_265d27e91f,U_b86284c08d,LOAD,23660.78,US,23660.78,2026-02-04T12:00:00,APP
WAL_4bd61e6989,U_b86284c08d,SPEND,-1038.3,US,22622.48,2026-02-08T09:00:00,QR
WAL_897dc5a171,U_b86284c08d,SPEND,-1191.87,US,21430.61,2026-02-05T06:00:00,QR
WAL_e88ff983a6,U_35d530a8c4,LOAD,14810.82,REST,14810.82,2026-02-23T12:00:00,APP
WAL_089e3c9b92,U_35d530a8c4,SPEND,-1318.31,REST,13492.51,2026-02-23T12:00:00,QR
WAL_e4517e55fb,U_35d530a8c4,SPEND,-1393.96,REST,12098.55,2026-02-15T01:00:00,QR
WAL_3de55f1709,U_35d530a8c4,SPEND,-1453.32,REST,10645.23,2026-02-16T00:00:00,QR
WAL_adea3675ec,U_35d530a8c4,LOAD,14452.67,REST,14452.67,2026-07-15T12:00:00,APP
WAL_fbd5fe44a3,U_35d530a8c4,SPEND,-1895.59,REST,12557.08,2026-07-15T12:00:00,QR
WAL_0777098775,U_35d530a8c4,SPEND,-1303.75,REST,11253.33,2026-07-03T10:00:00,QR
WAL_b154d6c61b,U_35d530a8c4,SPEND,-665.57,REST,10587.76,2026-06-29T13:00:00,QR
WAL_ac1819e949,U_35d530a8c4,SPEND,-3339.49,REST,7248.27,2026-07-14T05:00:00,QR
WAL_e4334dd732,U_35d530a8c4,SPEND,-1819.87,REST,5428.4,2026-07-08T05:00:00,QR
WAL_9ec19aacb7,U_35d530a8c4,SPEND,-2083.21,REST,3345.19,2026-07-12T05:00:00,QR
WAL_056d9f92fc,U_ef4e99f7d0,LOAD,10481.9,REST,10481.9,2025-08-10T13:00:00,APP
WAL_b7296ea07f,U_ef4e99f7d0,SPEND,-982.87,REST,9499.03,2025-08-10T13:00:00,QR
WAL_3fa2fa1dda,U_ef4e99f7d0,SPEND,-861.22,REST,8637.81,2025-08-11T21:00:00,QR
WAL_abf29f9a01,U_ef4e99f7d0,SPEND,-1303.15,REST,7334.66,2025-08-03T16:00:00,QR
WAL_54a0970cab,U_ef4e99f7d0,SPEND,-1836.19,REST,5498.47,2025-08-15T00:00:00,QR
WAL_05345f59cc,U_ef4e99f7d0,SPEND,-1477.67,REST,4020.8,2025-08-04T19:00:00,QR
WAL_9d76c0f711,U_ef4e99f7d0,SPEND,-2721.18,REST,1299.62,2025-08-10T04:00:00,QR
WAL_8ef5630ce5,U_ef4e99f7d0,SPEND,-1361.68,REST,-62.06,2025-08-07T15:00:00,QR
WAL_e7509197f6,U_ef4e99f7d0,LOAD,2310.25,REST,2248.19,2025-08-11T21:00:00,APP
WAL_02194f3cde,U_ef4e99f7d0,SPEND,-1303.28,REST,944.91,2025-08-11T21:00:00,QR
WAL_ba8f6fd11d,U_d244eeccf5,LOAD,9772.69,SG,9772.69,2024-09-22T19:00:00,APP
WAL_66f05f66f6,U_d244eeccf5,SPEND,-2819.89,SG,6952.8,2024-09-22T08:00:00,QR
WAL_7673c9d9d8,U_d244eeccf5,SPEND,-1645.53,SG,5307.27,2024-09-21T06:00:00,QR
WAL_8cbe47ae55,U_d244eeccf5,SPEND,-1404.03,SG,3903.24,2024-09-23T01:00:00,QR
WAL_6a2854895f,U_d244eeccf5,SPEND,-1101.3,SG,2801.94,2024-09-19T16:00:00,QR
WAL_b1710db5d5,U_d244eeccf5,SPEND,-845.56,SG,1956.38,2024-09-23T04:00:00,QR
WAL_66099af8ca,U_d244eeccf5,SPEND,-1294.6,SG,661.78,2024-09-19T14:00:00,QR
WAL_96a73c031b,U_d244eeccf5,SPEND,-1659.97,SG,-998.19,2024-09-23T12:00:00,QR
WAL_b3e4a00a00,U_d244eeccf5,LOAD,6600.3,SG,5602.11,2024-09-20T07:00:00,APP
WAL_b62c969550,U_d244eeccf5,SPEND,-1146.93,SG,4455.18,2024-09-20T07:00:00,QR
WAL_e122f8f589,U_ed27d81226,LOAD,9690.74,BD,9690.74,2024-11-09T14:00:00,APP
WAL_7e650c55c4,U_ed27d81226,SPEND,-1586.2,BD,8104.54,2024-11-09T14:00:00,QR
WAL_d00456168f,U_ed27d81226,SPEND,-2173.33,BD,5931.21,2024-11-15T18:00:00,QR
WAL_aec01aadb7,U_ed27d81226,SPEND,-1363.49,BD,4567.72,2024-11-04T19:00:00,QR
WAL_8b9f523792,U_ed27d81226,SPEND,-1736.41,BD,2831.31,2024-11-08T23:00:00,QR
WAL_f3c33fab5c,U_ed27d81226,LOAD,20807.45,BD,20807.45,2025-09-17T10:00:00,APP
WAL_bb7e29304e,U_ed27d81226,SPEND,-4391.86,BD,16415.59,2025-09-17T10:00:00,QR
WAL_2dd32d5eef,U_ed27d81226,SPEND,-1835.24,BD,14580.35,2025-09-17T00:00:00,QR
WAL_fbb6cb31d7,U_ed27d81226,SPEND,-2322.4,BD,12257.95,2025-09-10T19:00:00,QR
WAL_1815db1277,U_ed27d81226,SPEND,-1618.71,BD,10639.24,2025-09-17T06:00:00,QR
WAL_97e03bf674,U_ed27d81226,SPEND,-1669.93,BD,8969.31,2025-09-13T08:00:00,QR
WAL_1699ccaca0,U_ed27d81226,SPEND,-685.88,BD,8283.43,2025-09-11T02:00:00,QR
WAL_746fc886ea,U_4189f4437b,LOAD,7588.67,CA,7588.67,2025-10-17T16:00:00,APP
WAL_f64615d632,U_4189f4437b,SPEND,-987.5,CA,6601.17,2025-10-17T16:00:00,QR
WAL_16d780bf65,U_4189f4437b,SPEND,-2945.46,CA,3655.71,2025-10-17T03:00:00,QR
WAL_c7baa80b4b,U_343be9251c,LOAD,11742.76,SG,11742.76,2025-11-04T10:00:00,APP
WAL_f30e0c77e8,U_343be9251c,SPEND,-1303.3,SG,10439.46,2025-10-29T02:00:00,QR
WAL_31813bdaff,U_343be9251c,SPEND,-650.57,SG,9788.89,2025-10-26T04:00:00,QR
WAL_964ea1e9e5,U_343be9251c,SPEND,-1082.73,SG,8706.16,2025-11-06T16:00:00,QR
WAL_e67610afb4,U_343be9251c,SPEND,-2335.98,SG,6370.18,2025-11-08T06:00:00,QR
WAL_d21846a1e3,U_343be9251c,SPEND,-901.74,SG,5468.44,2025-10-31T08:00:00,QR
WAL_2e522af2bb,U_1f1f4ba9ac,LOAD,4733.14,LK,4733.14,2024-11-16T18:00:00,APP
WAL_2aacd506ed,U_1f1f4ba9ac,SPEND,-3878.21,LK,854.93,2024-11-16T18:00:00,QR
WAL_55106bf215,U_1f1f4ba9ac,SPEND,-1972.32,LK,-1117.39,2024-11-16T20:00:00,QR
WAL_63e00b12ae,U_1f1f4ba9ac,LOAD,24608.27,LK,23490.88,2024-11-23T17:00:00,APP
WAL_a148f619c1,U_1f1f4ba9ac,SPEND,-1420.67,LK,22070.21,2024-11-23T18:00:00,QR
WAL_7458b08fba,U_1f1f4ba9ac,SPEND,-4345.01,LK,17725.2,2024-11-15T11:00:00,QR
WAL_f379975da3,U_1f1f4ba9ac,SPEND,-2944.84,LK,14780.36,2024-11-14T07:00:00,QR
WAL_31b3a3e9a7,U_0ccf4470e4,LOAD,17300.58,GB,17300.58,2026-06-23T02:00:00,APP
WAL_752ffada89,U_0ccf4470e4,SPEND,-2202.39,GB,15098.19,2026-06-23T02:00:00,QR
WAL_9ced8a50aa,U_0ccf4470e4,SPEND,-1729.66,GB,13368.53,2026-06-26T12:00:00,QR
WAL_7ff66ed901,U_0ccf4470e4,SPEND,-616.73,GB,12751.8,2026-07-07T18:00:00,QR
WAL_735cd42300,U_0ccf4470e4,SPEND,-1359.52,GB,11392.28,2026-06-28T15:00:00,QR
WAL_3fe2533f6c,U_0ccf4470e4,SPEND,-3035.21,GB,8357.07,2026-06-30T06:00:00,QR
WAL_d5d3685665,U_0ccf4470e4,SPEND,-1129.77,GB,7227.3,2026-06-24T16:00:00,QR
WAL_0c83fcf6f1,U_0ccf4470e4,SPEND,-2770.99,GB,4456.31,2026-06-28T21:00:00,QR
WAL_00c1cd46cd,U_0ccf4470e4,SPEND,-1630.55,GB,2825.76,2026-06-22T20:00:00,QR
WAL_7945f85614,U_0ccf4470e4,SPEND,-726.08,GB,2099.68,2026-06-22T19:00:00,QR
WAL_b7e38cfa54,U_0ccf4470e4,SPEND,-1084.02,GB,1015.66,2026-06-23T21:00:00,QR
WAL_8918a6e0f6,U_0ccf4470e4,SPEND,-1534.1,GB,-518.44,2026-06-24T20:00:00,QR
WAL_7bd9053a54,U_0ccf4470e4,LOAD,2199.04,GB,1680.6,2026-07-04T21:00:00,APP
WAL_315ef7b9ef,U_0ccf4470e4,SPEND,-941.17,GB,739.43,2026-07-04T21:00:00,QR
WAL_da1bb4e6bd,U_0ccf4470e4,SPEND,-2600.48,GB,-1861.05,2026-07-08T05:00:00,QR
WAL_b7097d627e,U_0ccf4470e4,LOAD,3197.48,GB,1336.44,2026-06-25T14:00:00,APP
