nba_event_id,user_id,attempt_id,trigger_id,action_id,channel,decision_ts,latency_ms,arbitration_winner,suppressed_reason,delivered,rendered_by_psp,cost_inr,acted_on
NBA_369a878592,U_1e2c4b8073,ATT_a65df7c0d3,MERCHANT_ABANDON,ACT_I-4,WA_UTILITY,2025-08-18T01:00:00,32.3,ACT_I-4,,True,True,0.13,True
NBA_6eb848aa43,U_1e2c4b8073,ATT_6dab9b8841,TECH_DECLINE,ACT_I-4,WA_UTILITY,2025-08-20T17:00:00,37.1,ACT_I-4,,True,True,0.13,False
NBA_7c8182e0d2,U_1e34413013,ATT_a38feb80c9,PROACTIVE,ACT_I-2,IN_FLOW,2024-12-11T02:00:00,14.5,ACT_I-2,SLEEPING_DOG,True,True,0.0,False
NBA_d36dd90854,U_1e34413013,ATT_312ffd2061,MERCHANT_ABANDON,ACT_I-2,IN_FLOW,2024-12-09T12:00:00,86.0,ACT_I-2,SLEEPING_DOG,False,False,0.0,False
NBA_172dd23e60,U_1e34413013,ATT_7bad749d13,TECH_DECLINE,ACT_I-2,APP_PUSH,2024-12-04T23:00:00,41.5,ACT_I-2,SLEEPING_DOG,True,True,0.02,False
NBA_b1e525eb36,U_1e34413013,ATT_5fb4b4f969,MERCHANT_ABANDON,ACT_I-2,APP_PUSH,2024-12-10T03:00:00,76.3,ACT_I-2,SLEEPING_DOG,True,True,0.02,False
NBA_8cbbdddb75,U_43bc4b5d5a,ATT_078b4646b3,MERCHANT_ABANDON,ACT_I-3,WA_UTILITY,2024-12-11T13:00:00,68.6,ACT_I-3,,True,True,0.13,False
NBA_f8e11390fc,U_43bc4b5d5a,ATT_be406d5be5,MERCHANT_ABANDON,ACT_I-3,APP_PUSH,2024-12-11T01:00:00,28.9,ACT_I-3,SLEEPING_DOG,True,True,0.02,False
NBA_9153982d71,U_43bc4b5d5a,ATT_ec6a4302c1,MERCHANT_ABANDON,ACT_I-3,IN_FLOW,2024-12-11T11:00:00,58.2,ACT_I-3,SLEEPING_DOG,True,False,0.0,False
NBA_af3b839148,U_43bc4b5d5a,ATT_1fb27e30d7,MERCHANT_ABANDON,ACT_I-3,APP_PUSH,2024-12-13T13:00:00,68.4,ACT_I-3,SLEEPING_DOG,True,True,0.02,True
NBA_bdafcfc7fa,U_cc88374c0c,ATT_e2d7f00705,MERCHANT_ABANDON,ACT_I-3,IN_FLOW,2025-11-07T17:00:00,40.5,ACT_I-3,,True,True,0.0,False
NBA_65481a81f4,U_cc88374c0c,ATT_370ddd845e,MERCHANT_ABANDON,ACT_I-3,WA_UTILITY,2025-11-04T22:00:00,145.7,ACT_I-3,,True,False,0.13,False
NBA_e99363dd39,U_cc88374c0c,ATT_33c454d81c,MERCHANT_ABANDON,ACT_I-3,IN_FLOW,2025-11-09T05:00:00,47.8,ACT_I-3,,True,True,0.0,False
NBA_8eca32e052,U_cc88374c0c,ATT_cf505d949e,MERCHANT_ABANDON,ACT_I-3,WA_MARKETING,2025-01-29T07:00:00,35.4,ACT_I-3,,True,True,0.75,False
NBA_715057bb52,U_cc88374c0c,ATT_35aed0082d,MERCHANT_ABANDON,ACT_I-3,SMS,2025-01-23T05:00:00,54.0,ACT_I-3,,True,False,0.18,False
NBA_c02468b5ab,U_cc88374c0c,ATT_3688026be8,MERCHANT_ABANDON,ACT_I-3,APP_PUSH,2025-01-25T05:00:00,199.9,ACT_I-3,,True,False,0.02,False
NBA_3de12e4b6e,U_31996a605e,ATT_1c997604d6,KYC_NOT_COMPLETED,ACT_I-2,APP_PUSH,2025-01-15T20:00:00,39.8,ACT_I-2,,True,True,0.02,False
NBA_06e552db66,U_31996a605e,ATT_89184b646c,KYC_NOT_COMPLETED,ACT_I-2,IN_FLOW,2025-01-12T05:00:00,107.0,ACT_I-2,,False,False,0.0,False
NBA_f648fdcb12,U_31996a605e,ATT_0383ff86a5,KYC_NOT_COMPLETED,ACT_I-2,IN_FLOW,2025-01-09T12:00:00,42.6,ACT_I-2,,True,True,0.0,False
NBA_48b29240b8,U_31996a605e,ATT_046999d7c0,KYC_NOT_COMPLETED,ACT_I-2,IN_FLOW,2025-01-04T15:00:00,7.7,ACT_I-2,,True,True,0.0,False
NBA_379940a2eb,U_31996a605e,ATT_fca186716c,MERCHANT_ABANDON,ACT_I-2,APP_PUSH,2025-01-15T08:00:00,23.0,ACT_I-2,,True,True,0.02,True
NBA_d535fa7ae7,U_31996a605e,ATT_82fb68022a,PPI_LIMIT_EXCEEDED,ACT_I-2,WA_UTILITY,2025-01-04T22:00:00,57.8,ACT_I-2,,True,True,0.13,True
NBA_3080eace5c,U_31996a605e,ATT_84a3da56c3,PPI_LIMIT_EXCEEDED,ACT_I-2,WA_UTILITY,2025-01-08T06:00:00,77.6,ACT_I-2,,True,True,0.13,True
NBA_11c580d60c,U_31996a605e,ATT_cb5418593a,PROACTIVE,ACT_I-2,IN_FLOW,2025-01-09T11:00:00,34.7,ACT_I-2,,True,True,0.0,False
NBA_a58743c2bc,U_31996a605e,ATT_f86e7b2c4c,MERCHANT_ABANDON,ACT_I-2,IN_FLOW,2025-01-07T01:00:00,48.0,ACT_I-2,,True,True,0.0,False
NBA_375a7f3dff,U_31996a605e,ATT_6f914e2db3,WALLET_NOT_LOADED,ACT_I-2,APP_PUSH,2025-05-09T05:00:00,83.2,ACT_I-2,,True,True,0.02,False
NBA_141f86e7b3,U_31996a605e,ATT_274bf8b2d2,WALLET_NOT_LOADED,ACT_I-2,IN_FLOW,2025-04-22T22:00:00,34.6,ACT_I-2,,True,False,0.0,True
NBA_332a96cd2f,U_31996a605e,ATT_de32918b59,MERCHANT_ABANDON,ACT_I-2,WA_UTILITY,2025-04-29T18:00:00,68.7,ACT_I-2,,True,True,0.13,False
NBA_8a4e9eb1a9,U_31996a605e,ATT_465091ecfe,MERCHANT_ABANDON,ACT_I-2,IN_FLOW,2025-05-07T23:00:00,17.6,ACT_I-2,,False,False,0.0,False
NBA_eee8f4fe6c,U_31996a605e,ATT_6610a76738,MERCHANT_ABANDON,ACT_I-2,IN_FLOW,2025-04-29T02:00:00,22.5,ACT_I-2,,True,True,0.0,False
NBA_7e260f3d12,U_31996a605e,ATT_e93b6dc792,MERCHANT_ABANDON,ACT_I-2,IN_FLOW,2025-05-06T01:00:00,40.9,ACT_I-2,,True,False,0.0,False
NBA_db9d74e694,U_31996a605e,ATT_b4baf4bc94,PROACTIVE,ACT_I-2,IN_FLOW,2025-05-07T18:00:00,24.6,ACT_I-2,,True,True,0.0,False
NBA_eb72c68c06,U_fe01c80db2,ATT_0f897b6230,PROACTIVE,ACT_I-1,IN_FLOW,2026-01-18T08:00:00,37.1,ACT_I-1,,True,True,0.0,True
NBA_c3d625fdee,U_af9cdb5553,ATT_9db2dfaba0,MERCHANT_ABANDON,ACT_I-3,IN_FLOW,2025-11-09T22:00:00,15.3,ACT_I-3,SLEEPING_DOG,True,True,0.0,False
NBA_662149145e,U_af9cdb5553,ATT_0bb857f613,MERCHANT_ABANDON,ACT_I-3,IN_FLOW,2025-11-20T12:00:00,27.9,ACT_I-3,,True,True,0.0,True
NBA_4317dd9898,U_af9cdb5553,ATT_92e9ba8308,MERCHANT_ABANDON,ACT_I-3,IN_FLOW,2025-11-21T02:00:00,101.2,ACT_I-3,SLEEPING_DOG,True,True,0.0,False
NBA_d8a7ce1d3d,U_af9cdb5553,ATT_57ee1a0dc7,MERCHANT_ABANDON,ACT_I-3,IN_FLOW,2025-11-13T20:00:00,40.4,ACT_I-3,SLEEPING_DOG,True,True,0.0,False
NBA_0c46ea410f,U_af9cdb5553,ATT_1abd7c5a73,PROACTIVE,ACT_I-3,WA_UTILITY,2025-11-16T01:00:00,23.9,ACT_I-3,,True,False,0.13,False
NBA_710f0173d6,U_af9cdb5553,ATT_ad4ff1b9b9,TECH_DECLINE,ACT_I-3,IN_FLOW,2025-11-25T16:00:00,69.5,ACT_I-3,SLEEPING_DOG,True,True,0.0,False
NBA_af1bb1c486,U_af9cdb5553,ATT_c16c9f1e31,MERCHANT_ABANDON,ACT_I-3,IN_FLOW,2025-06-28T04:00:00,32.3,ACT_I-3,SLEEPING_DOG,True,True,0.0,False
NBA_ade4f5a7a2,U_af9cdb5553,ATT_fb7317bc4b,PROACTIVE,ACT_I-3,IN_FLOW,2025-07-02T00:00:00,16.1,ACT_I-3,SLEEPING_DOG,True,True,0.0,False
NBA_3d5f353251,U_af9cdb5553,ATT_e7126bc412,MERCHANT_ABANDON,ACT_I-3,IN_FLOW,2025-07-04T23:00:00,3.0,ACT_I-3,SLEEPING_DOG,True,True,0.0,False
NBA_805cc0a076,U_af9cdb5553,ATT_f8453a705d,PROACTIVE,ACT_I-3,IN_FLOW,2025-07-08T19:00:00,40.1,ACT_I-3,SLEEPING_DOG,True,True,0.0,False
NBA_73b8856cb8,U_af9cdb5553,ATT_d8132d8de1,MERCHANT_ABANDON,ACT_I-3,WA_UTILITY,2025-07-09T18:00:00,17.6,ACT_I-3,,True,True,0.13,True
NBA_c41262ab10,U_af9cdb5553,ATT_0f433a87e8,MERCHANT_ABANDON,ACT_I-3,IN_FLOW,2025-06-27T12:00:00,49.0,ACT_I-3,,True,True,0.0,False
NBA_29fe1f8738,U_af9cdb5553,ATT_c3f30a9b5a,MERCHANT_ABANDON,ACT_I-3,WA_MARKETING,2025-07-03T07:00:00,27.8,ACT_I-3,SLEEPING_DOG,True,True,0.75,False
NBA_349cdafc3c,U_af9cdb5553,ATT_433884f7b9,MERCHANT_ABANDON,ACT_I-3,WA_UTILITY,2025-06-30T09:00:00,36.8,ACT_I-3,SLEEPING_DOG,True,True,0.13,False
NBA_f8f82985bd,U_d0b22de59b,ATT_ec093e75f4,KYC_NOT_COMPLETED,ACT_I-1,IN_FLOW,2026-03-09T06:00:00,37.4,ACT_I-1,,True,True,0.0,False
NBA_59a6224a67,U_d0b22de59b,ATT_45a9ee9d24,KYC_NOT_COMPLETED,ACT_I-1,WA_UTILITY,2026-03-10T01:00:00,39.8,ACT_I-1,,True,True,0.13,True
NBA_aefe339d99,U_d0b22de59b,ATT_f6dc04cf93,KYC_NOT_COMPLETED,ACT_I-1,IN_FLOW,2026-03-09T21:00:00,33.1,ACT_I-1,,True,True,0.0,False
NBA_f55798d1b7,U_d0b22de59b,ATT_ba67413e13,KYC_NOT_COMPLETED,ACT_I-1,IN_FLOW,2026-03-09T11:00:00,67.0,ACT_I-1,,True,False,0.0,True
NBA_2ed33b1072,U_d0b22de59b,ATT_5d767e2655,MERCHANT_ABANDON,ACT_I-1,IN_FLOW,2026-02-02T07:00:00,9.6,ACT_I-1,,True,True,0.0,False
NBA_c0b0482f73,U_d0b22de59b,ATT_6911033c52,MERCHANT_ABANDON,ACT_I-1,APP_PUSH,2026-02-03T15:00:00,25.4,ACT_I-1,,True,True,0.02,True
NBA_b570c801b4,U_d0b22de59b,ATT_dafef7765f,PROACTIVE,ACT_I-1,IN_FLOW,2026-02-04T18:00:00,112.8,ACT_I-1,,True,True,0.0,True
NBA_26c606d970,U_d0b22de59b,ATT_a2352aa85a,MERCHANT_ABANDON,ACT_I-1,IN_FLOW,2026-01-31T14:00:00,56.1,ACT_I-1,,True,True,0.0,False
NBA_a6bcefebda,U_64abde1d37,ATT_c81d200ef9,TECH_DECLINE,ACT_I-3,APP_PUSH,2025-08-11T06:00:00,92.4,ACT_I-3,,True,True,0.02,True
NBA_dfba14475f,U_64abde1d37,ATT_b16a8619c5,MERCHANT_ABANDON,ACT_I-3,IN_FLOW,2025-08-20T18:00:00,76.4,ACT_I-3,,True,True,0.0,True
NBA_c40e4d8b81,U_64abde1d37,ATT_e3f1baec05,MERCHANT_ABANDON,ACT_I-3,IN_FLOW,2025-08-16T08:00:00,14.6,ACT_I-3,,True,True,0.0,False
NBA_0af7238d38,U_0ac0869912,ATT_4986d8e017,KYC_NOT_COMPLETED,ACT_I-1,IN_FLOW,2026-06-03T14:00:00,54.2,ACT_I-1,,True,True,0.0,False
NBA_85f346f038,U_0ac0869912,ATT_5fb4d23c37,KYC_NOT_COMPLETED,ACT_I-1,IN_FLOW,2026-05-29T03:00:00,97.4,ACT_I-1,,True,True,0.0,False
NBA_6768f19d8e,U_0ac0869912,ATT_6c3862bf0e,KYC_NOT_COMPLETED,ACT_I-1,IN_FLOW,2026-05-25T04:00:00,12.0,ACT_I-1,,True,True,0.0,False
NBA_b904a54fb2,U_0ac0869912,ATT_a42ad3f74c,WALLET_NOT_LOADED,ACT_I-1,IN_FLOW,2026-06-01T13:00:00,25.9,ACT_I-1,,True,True,0.0,True
NBA_a12f63e3f4,U_0ac0869912,ATT_879f80258a,PPI_LIMIT_EXCEEDED,ACT_I-1,IN_FLOW,2026-06-03T15:00:00,71.9,ACT_I-1,,True,False,0.0,False
NBA_dbd1819b3d,U_1588104805,ATT_5a1938723e,MERCHANT_ABANDON,ACT_I-4,IN_FLOW,2026-04-11T01:00:00,70.2,ACT_I-4,,True,False,0.0,False
NBA_be8c3d1644,U_1588104805,ATT_814682d81c,MERCHANT_ABANDON,ACT_I-4,WA_UTILITY,2026-04-08T03:00:00,94.9,ACT_I-4,,True,True,0.13,False
NBA_baacd31d96,U_1588104805,ATT_5d20afd1ec,MERCHANT_ABANDON,ACT_I-4,IN_FLOW,2026-04-02T02:00:00,119.4,ACT_I-4,,True,True,0.0,False
NBA_524fcd1da5,U_1588104805,ATT_8d0bebcdf2,MERCHANT_ABANDON,ACT_I-4,APP_PUSH,2026-03-31T04:00:00,39.5,ACT_I-4,,True,False,0.02,True
NBA_13ce1bd2cb,U_1588104805,ATT_0cf930b6cc,MERCHANT_ABANDON,ACT_I-4,APP_PUSH,2026-03-28T16:00:00,15.1,ACT_I-4,,True,True,0.02,True
NBA_31d10a80e7,U_1588104805,ATT_5a5adc0bed,PROACTIVE,ACT_I-4,IN_FLOW,2025-12-06T00:00:00,60.0,ACT_I-4,,True,True,0.0,False
NBA_b7144e186e,U_1588104805,ATT_640e1e1b90,TECH_DECLINE,ACT_I-4,IN_FLOW,2025-12-07T04:00:00,70.3,ACT_I-4,,True,True,0.0,False
NBA_3835b4ffeb,U_1588104805,ATT_e5b503aa3f,PROACTIVE,ACT_I-4,IN_FLOW,2025-12-02T08:00:00,66.4,ACT_I-4,,True,True,0.0,False
NBA_978711eeb9,U_1588104805,ATT_660d7ef197,MERCHANT_ABANDON,ACT_I-4,SMS,2025-12-02T06:00:00,48.7,ACT_I-4,,True,True,0.18,False
NBA_beee552db0,U_1588104805,ATT_f78aecd9d4,PROACTIVE,ACT_I-4,IN_FLOW,2025-12-06T15:00:00,50.5,ACT_I-4,,True,True,0.0,False
NBA_44023a04bb,U_f9ed5323a1,ATT_c56a5ba0e1,MERCHANT_ABANDON,ACT_I-3,SMS,2025-06-12T04:00:00,47.3,ACT_I-3,,True,True,0.18,False
NBA_e6c5b65b0e,U_f9ed5323a1,ATT_2602788f5f,MERCHANT_ABANDON,ACT_I-3,IN_FLOW,2025-06-11T14:00:00,8.1,ACT_I-3,,True,True,0.0,False
NBA_ccd733bc19,U_f9ed5323a1,ATT_a3a5ed9c7f,MERCHANT_ABANDON,ACT_I-3,IN_FLOW,2025-06-16T08:00:00,47.5,ACT_I-3,,True,False,0.0,False
NBA_c466adfe52,U_f9ed5323a1,ATT_ec1b912107,PROACTIVE,ACT_I-3,APP_PUSH,2025-06-11T11:00:00,6.9,ACT_I-3,,True,True,0.02,True
NBA_d21256eff2,U_69a2767e89,ATT_41d2369209,KYC_NOT_COMPLETED,ACT_I-2,APP_PUSH,2025-10-23T09:00:00,35.0,ACT_I-2,,True,True,0.02,False
NBA_6ed515f838,U_69a2767e89,ATT_91012b3ea8,KYC_NOT_COMPLETED,ACT_I-2,IN_FLOW,2025-10-24T12:00:00,2.9,ACT_I-2,,True,False,0.0,True
NBA_93a478c792,U_69a2767e89,ATT_b1e821c479,KYC_NOT_COMPLETED,ACT_I-2,APP_PUSH,2025-10-21T01:00:00,32.2,ACT_I-2,,True,True,0.02,True
NBA_c329fb541c,U_69a2767e89,ATT_0f17edbd8c,KYC_NOT_COMPLETED,ACT_I-2,IN_FLOW,2026-06-21T12:00:00,58.0,ACT_I-2,,False,False,0.0,False
NBA_683e94ed0f,U_69a2767e89,ATT_0feb1a7c44,KYC_NOT_COMPLETED,ACT_I-2,APP_PUSH,2026-07-02T04:00:00,17.4,ACT_I-2,,True,True,0.02,False
NBA_9dd2fd7ef6,U_69a2767e89,ATT_71865d9fcf,KYC_NOT_COMPLETED,ACT_I-2,WA_UTILITY,2026-06-23T13:00:00,108.3,ACT_I-2,,True,True,0.13,False
NBA_04965fd2f9,U_69a2767e89,ATT_539e9bd4fd,KYC_NOT_COMPLETED,ACT_I-2,IN_FLOW,2026-06-22T07:00:00,12.2,ACT_I-2,,True,True,0.0,False
NBA_143e4de5e2,U_69a2767e89,ATT_e1b54c4cfd,PROACTIVE,ACT_I-2,IN_FLOW,2026-07-02T16:00:00,39.6,ACT_I-2,,True,True,0.0,False
NBA_75b723515e,U_69a2767e89,ATT_323138f6e4,MERCHANT_ABANDON,ACT_I-2,IN_FLOW,2026-07-01T21:00:00,19.6,ACT_I-2,,True,True,0.0,False
NBA_9935bd4a7e,U_69a2767e89,ATT_5077c12f39,PPI_LIMIT_EXCEEDED,ACT_I-2,IN_FLOW,2026-06-30T09:00:00,44.2,ACT_I-2,,True,True,0.0,True
NBA_83f74bad22,U_69a2767e89,ATT_bdad7c7925,MERCHANT_ABANDON,ACT_I-2,IN_FLOW,2026-06-21T16:00:00,111.3,ACT_I-2,,True,True,0.0,True
NBA_b9d93bfc09,U_69a2767e89,ATT_ba4ab00e1f,MERCHANT_ABANDON,ACT_I-2,IN_FLOW,2026-06-26T11:00:00,35.0,ACT_I-2,,True,True,0.0,True
NBA_2460e252f5,U_2191582621,ATT_ac21998605,MERCHANT_ABANDON,ACT_I-3,IN_FLOW,2025-06-09T22:00:00,60.7,ACT_I-3,,True,True,0.0,True
NBA_41d4596800,U_2191582621,ATT_ed56887f69,MERCHANT_ABANDON,ACT_I-3,IN_FLOW,2025-06-10T22:00:00,32.3,ACT_I-3,,True,True,0.0,False
NBA_a805f5d49c,U_2191582621,ATT_b73625c4d8,MERCHANT_ABANDON,ACT_I-3,IN_FLOW,2025-06-13T14:00:00,3.0,ACT_I-3,,True,True,0.0,False
NBA_0cab546e0d,U_2191582621,ATT_7760320388,TECH_DECLINE,ACT_I-3,WA_UTILITY,2025-06-08T13:00:00,50.9,ACT_I-3,,True,True,0.13,False
NBA_c783ac786a,U_2191582621,ATT_37f1180660,MERCHANT_ABANDON,ACT_I-3,IN_FLOW,2025-06-03T01:00:00,15.9,ACT_I-3,,True,False,0.0,False
NBA_e19533e46d,U_2191582621,ATT_edaebc4c4f,PROACTIVE,ACT_I-3,IN_FLOW,2025-07-05T19:00:00,43.4,ACT_I-3,,True,False,0.0,False
NBA_c46048e587,U_2191582621,ATT_cb13dc9f7f,TECH_DECLINE,ACT_I-3,IN_FLOW,2025-07-08T05:00:00,37.9,ACT_I-3,,True,True,0.0,False
NBA_0c78baed95,U_2191582621,ATT_e293cc9753,MERCHANT_ABANDON,ACT_I-3,IN_FLOW,2025-07-08T08:00:00,37.6,ACT_I-3,,True,True,0.0,True
NBA_31fa9658eb,U_3e41e56a94,ATT_e05080547d,KYC_NOT_COMPLETED,ACT_I-1,APP_PUSH,2026-02-25T02:00:00,37.9,ACT_I-1,,True,True,0.02,False
NBA_1dd7166e34,U_3e41e56a94,ATT_6d605b6f52,WALLET_NOT_LOADED,ACT_I-1,WA_UTILITY,2026-02-24T23:00:00,66.2,ACT_I-1,,True,True,0.13,True
NBA_c8234f9b19,U_3e41e56a94,ATT_47811adb26,MERCHANT_ABANDON,ACT_I-1,WA_UTILITY,2026-02-28T12:00:00,18.6,ACT_I-1,,True,True,0.13,True
NBA_1e932cdd54,U_3e41e56a94,ATT_d7363d1dbd,KYC_NOT_COMPLETED,ACT_I-1,APP_PUSH,2024-10-27T22:00:00,69.0,ACT_I-1,,True,True,0.02,False
NBA_eaf7bcdd47,U_3e41e56a94,ATT_c66e7bd344,KYC_NOT_COMPLETED,ACT_I-1,IN_FLOW,2024-10-25T17:00:00,52.4,ACT_I-1,,True,True,0.0,False
NBA_052c2a6319,U_3e41e56a94,ATT_6d9524e97f,KYC_NOT_COMPLETED,ACT_I-1,IN_FLOW,2024-10-24T04:00:00,50.9,ACT_I-1,,True,True,0.0,False
NBA_51000f91a3,U_3e41e56a94,ATT_33b437014e,MERCHANT_ABANDON,ACT_I-1,IN_FLOW,2024-10-24T16:00:00,69.5,ACT_I-1,,True,True,0.0,False
NBA_d251cec322,U_3e41e56a94,ATT_d008965957,TECH_DECLINE,ACT_I-1,IN_FLOW,2024-10-29T08:00:00,135.8,ACT_I-1,,True,False,0.0,False
NBA_43d5d6a0e4,U_3e41e56a94,ATT_a60ab19481,PROACTIVE,ACT_I-1,IN_FLOW,2024-10-24T01:00:00,31.6,ACT_I-1,,True,True,0.0,True
NBA_dbeaddb54b,U_3e41e56a94,ATT_92b2601137,TECH_DECLINE,ACT_I-1,IN_FLOW,2024-10-29T17:00:00,29.7,ACT_I-1,,True,True,0.0,False
NBA_b80033b128,U_3e41e56a94,ATT_d4185bc61c,MERCHANT_ABANDON,ACT_I-1,APP_PUSH,2024-10-25T08:00:00,93.4,ACT_I-1,,True,True,0.02,False
NBA_3f3d6c9b37,U_3e41e56a94,ATT_57d810b1b6,KYC_NOT_COMPLETED,ACT_I-1,IN_FLOW,2025-05-22T03:00:00,25.4,ACT_I-1,,True,True,0.0,True
NBA_b33ffa5e73,U_3e41e56a94,ATT_6c4a918c36,MERCHANT_ABANDON,ACT_I-1,WA_MARKETING,2025-05-29T16:00:00,37.9,ACT_I-1,,True,True,0.75,False
NBA_65667416c9,U_3e41e56a94,ATT_5665936f51,MERCHANT_ABANDON,ACT_I-1,WA_UTILITY,2025-05-21T02:00:00,79.9,ACT_I-1,,False,False,0.13,False
NBA_6dc1776501,U_3e41e56a94,ATT_e159a7d47f,MERCHANT_ABANDON,ACT_I-1,IN_FLOW,2025-05-22T12:00:00,13.6,ACT_I-1,,True,True,0.0,True
NBA_26cb1d856f,U_3e41e56a94,ATT_4185ccafe4,MERCHANT_ABANDON,ACT_I-1,IN_FLOW,2025-05-21T12:00:00,51.8,ACT_I-1,,True,True,0.0,True
NBA_74f3c24773,U_3e41e56a94,ATT_f7d52ce88b,MERCHANT_ABANDON,ACT_I-1,IN_FLOW,2025-05-29T13:00:00,35.4,ACT_I-1,,True,True,0.0,False
NBA_f85158a803,U_ca9746a9d9,ATT_502281c7dc,PROACTIVE,ACT_I-4,APP_PUSH,2025-03-01T20:00:00,14.5,ACT_I-4,,True,True,0.02,True
NBA_9eb8fa8373,U_ca9746a9d9,ATT_fc1efcffeb,MERCHANT_ABANDON,ACT_I-4,WA_MARKETING,2025-03-08T18:00:00,71.0,ACT_I-4,,True,True,0.75,True
NBA_8a902155c5,U_ca9746a9d9,ATT_97b09dc5f4,TECH_DECLINE,ACT_I-4,WA_UTILITY,2025-03-04T08:00:00,98.0,ACT_I-4,,True,False,0.13,True
NBA_054b04dedb,U_ca9746a9d9,ATT_746b6d4fd7,TECH_DECLINE,ACT_I-4,IN_FLOW,2025-03-02T11:00:00,36.5,ACT_I-4,,True,True,0.0,False
NBA_7dcec15850,U_ca9746a9d9,ATT_8bab03854c,MERCHANT_ABANDON,ACT_I-4,APP_PUSH,2025-03-10T16:00:00,48.4,ACT_I-4,,True,False,0.02,False
NBA_129a8c80ba,U_ca9746a9d9,ATT_d4bc0642bf,MERCHANT_ABANDON,ACT_I-4,WA_UTILITY,2025-02-26T21:00:00,84.3,ACT_I-4,,True,True,0.13,False
NBA_27c54f64b1,U_ca9746a9d9,ATT_6901196dc7,TECH_DECLINE,ACT_I-4,IN_FLOW,2025-02-26T15:00:00,112.9,ACT_I-4,,True,True,0.0,False
NBA_3d9c39af45,U_ca9746a9d9,ATT_a6ff68342c,MERCHANT_ABANDON,ACT_I-4,WA_UTILITY,2025-03-02T10:00:00,68.4,ACT_I-4,,True,True,0.13,False
NBA_6ab9fb9e2e,U_ca9746a9d9,ATT_c0973156d0,MERCHANT_ABANDON,ACT_I-4,APP_PUSH,2025-03-05T22:00:00,31.7,ACT_I-4,,True,True,0.02,True
NBA_3af963afd5,U_a7832dde83,ATT_015e932ddb,PROACTIVE,ACT_I-3,WA_UTILITY,2025-09-30T09:00:00,38.6,ACT_I-3,,True,True,0.13,False
NBA_839f7ca11d,U_a7832dde83,ATT_f7c3bb594b,MERCHANT_ABANDON,ACT_I-3,IN_FLOW,2025-10-01T10:00:00,16.1,ACT_I-3,,True,True,0.0,True
NBA_4ecf4ca42c,U_a7832dde83,ATT_9a5ca8b2ff,MERCHANT_ABANDON,ACT_I-3,IN_FLOW,2025-10-01T16:00:00,95.3,ACT_I-3,,True,False,0.0,False
NBA_5aca9e7062,U_a7832dde83,ATT_d9cdacbcac,MERCHANT_ABANDON,ACT_I-3,IN_FLOW,2025-10-01T06:00:00,50.6,ACT_I-3,,True,True,0.0,False
NBA_b8102a0521,U_a7832dde83,ATT_1ec2a904a8,PROACTIVE,ACT_I-3,IN_FLOW,2025-09-28T05:00:00,6.6,ACT_I-3,,True,True,0.0,False
NBA_62d1511197,U_a7832dde83,ATT_08b4ea432f,PROACTIVE,ACT_I-3,APP_PUSH,2025-09-30T21:00:00,125.2,ACT_I-3,,True,True,0.02,False
NBA_fe7eb181dd,U_a7832dde83,ATT_30048a63b2,MERCHANT_ABANDON,ACT_I-3,IN_FLOW,2026-01-21T18:00:00,16.0,ACT_I-3,,True,True,0.0,False
NBA_68fc9480e2,U_a7832dde83,ATT_b207af33ae,MERCHANT_ABANDON,ACT_I-3,WA_MARKETING,2026-01-21T09:00:00,33.4,ACT_I-3,,True,True,0.75,True
NBA_2b6754be82,U_a7832dde83,ATT_109ea85619,MERCHANT_ABANDON,ACT_I-3,SMS,2026-01-23T00:00:00,7.8,ACT_I-3,,True,True,0.18,False
NBA_db06bb3f71,U_a7832dde83,ATT_bfb8a6ecd9,PROACTIVE,ACT_I-3,SMS,2025-08-13T03:00:00,21.4,ACT_I-3,,True,True,0.18,False
NBA_b77969f090,U_a7832dde83,ATT_268a97c496,MERCHANT_ABANDON,ACT_I-3,APP_PUSH,2025-08-14T20:00:00,70.5,ACT_I-3,,True,True,0.02,False
NBA_93d7cfdd50,U_a7832dde83,ATT_dd42550681,MERCHANT_ABANDON,ACT_I-3,WA_MARKETING,2025-08-13T01:00:00,106.4,ACT_I-3,,True,True,0.75,False
NBA_ee4f8a699a,U_e43e739ecc,ATT_50ccd3b19d,KYC_NOT_COMPLETED,ACT_I-2,WA_UTILITY,2026-04-21T15:00:00,43.8,ACT_I-2,SLEEPING_DOG,True,True,0.13,False
NBA_a7e9785974,U_e43e739ecc,ATT_999e7593d6,KYC_NOT_COMPLETED,ACT_I-2,IN_FLOW,2026-04-24T16:00:00,44.9,ACT_I-2,SLEEPING_DOG,True,True,0.0,False
NBA_d8b652b70a,U_e43e739ecc,ATT_28d249a8ed,KYC_NOT_COMPLETED,ACT_I-2,APP_PUSH,2026-04-19T19:00:00,23.7,ACT_I-2,SLEEPING_DOG,True,False,0.02,False
NBA_2b2387cda7,U_e43e739ecc,ATT_7e2925169c,KYC_NOT_COMPLETED,ACT_I-2,IN_FLOW,2026-04-19T16:00:00,51.6,ACT_I-2,SLEEPING_DOG,True,False,0.0,False
NBA_456dd480dd,U_e43e739ecc,ATT_5061e7db48,MERCHANT_ABANDON,ACT_I-2,WA_UTILITY,2026-04-22T05:00:00,46.3,ACT_I-2,SLEEPING_DOG,True,False,0.13,False
