trip_id,user_id,direction,corridor_pair,purpose,start_date,end_date,party_size,budget_inr,is_first_trip_to_corridor
TRIP_ebb2d12ebf,U_64d233a1b7,IN,IN_ARRIVAL,BUSINESS,2024-09-07,2024-09-26,2,32753.0,True
TRIP_e85f25663a,U_64d233a1b7,IN,IN_ARRIVAL,BUSINESS,2025-07-14,2025-07-22,1,42060.0,False
TRIP_6d0252194e,U_09ada1fa0a,IN,IN_ARRIVAL,LEISURE,2025-07-13,2025-07-29,4,11112.0,True
TRIP_f24d724f1a,U_34c7c25f57,IN,IN_ARRIVAL,LEISURE,2024-09-09,2024-09-26,1,10216.0,True
TRIP_77f9d6c19d,U_63e7d9c005,IN,IN_ARRIVAL,EVENT,2025-12-03,2025-12-07,4,20185.0,True
TRIP_70799d0a5a,U_27c369c266,IN,IN_ARRIVAL,TRANSIT,2025-03-12,2025-03-28,1,50950.0,True
TRIP_2bec9480f4,U_27c369c266,IN,IN_ARRIVAL,VFR,2024-09-28,2024-10-19,2,26352.0,False
TRIP_782b9e3561,U_27c369c266,IN,IN_ARRIVAL,MEDICAL,2024-12-25,2024-12-30,4,3347.0,False
TRIP_02208f8a09,U_d8975052fc,IN,IN_ARRIVAL,LEISURE,2026-02-26,2026-03-03,1,2059.0,True
TRIP_d323aca060,U_4af9dd764f,IN,IN_ARRIVAL,TRANSIT,2025-02-08,2025-02-17,4,11787.0,True
TRIP_a94a742249,U_4af9dd764f,IN,IN_ARRIVAL,LEISURE,2025-09-16,2025-09-21,3,16043.0,False
TRIP_7d9bf4fd54,U_84c2e7f9e0,IN,IN_ARRIVAL,MEDICAL,2024-08-19,2024-08-23,1,10898.0,True
TRIP_2d5923e364,U_51e1cf00f8,IN,IN_ARRIVAL,BUSINESS,2025-06-12,2025-06-21,3,8241.0,True
TRIP_b815fe63c5,U_66ea0dbbaa,IN,IN_ARRIVAL,VFR,2025-08-23,2025-09-13,4,14804.0,True
TRIP_7a7713a10b,U_66ea0dbbaa,IN,IN_ARRIVAL,EVENT,2026-01-28,2026-02-08,3,34013.0,True
TRIP_b3d60efcab,U_9322f71635,IN,IN_ARRIVAL,MEDICAL,2025-10-26,2025-11-07,3,38996.0,True
TRIP_f18b5196af,U_9322f71635,IN,IN_ARRIVAL,LEISURE,2026-06-07,2026-06-18,1,11496.0,False
TRIP_5ab0f49a3e,U_01ebc694de,IN,IN_ARRIVAL,BUSINESS,2024-08-15,2024-08-26,4,6595.0,True
TRIP_88a89e36b6,U_01ebc694de,IN,IN_ARRIVAL,EDUCATION,2025-01-26,2025-02-09,4,23228.0,False
TRIP_3f39199e28,U_96cf409199,IN,IN_ARRIVAL,MEDICAL,2025-01-15,2025-01-18,3,19358.0,True
TRIP_8eec93c3b1,U_974603c60c,IN,IN_ARRIVAL,PILGRIMAGE,2025-01-27,2025-02-11,3,38697.0,True
TRIP_4bc0557d69,U_974603c60c,IN,IN_ARRIVAL,TRANSIT,2024-10-11,2024-10-18,3,14303.0,False
TRIP_64cd615d3d,U_974603c60c,IN,IN_ARRIVAL,BUSINESS,2026-02-02,2026-02-13,1,17316.0,False
TRIP_c0bcd82700,U_974603c60c,IN,IN_ARRIVAL,LEISURE,2025-09-13,2025-09-25,1,8730.0,False
TRIP_aac8cb491e,U_ae79fcb90b,IN,IN_ARRIVAL,EDUCATION,2025-12-22,2025-12-25,3,41907.0,True
TRIP_163dbd21e8,U_da5ea754a4,IN,IN_ARRIVAL,MEDICAL,2025-12-10,2025-12-19,2,12430.0,True
TRIP_289040bf0b,U_da5ea754a4,IN,IN_ARRIVAL,TRANSIT,2025-12-12,2025-12-16,2,12498.0,False
TRIP_0ea9c046c5,U_da5ea754a4,IN,IN_ARRIVAL,VFR,2024-09-25,2024-10-02,1,16991.0,False
TRIP_2e83a18c6c,U_03802a0597,IN,IN_ARRIVAL,LEISURE,2026-05-27,2026-06-09,1,37983.0,True
TRIP_b7d12d0c76,U_4e57da631e,IN,IN_ARRIVAL,VFR,2025-01-15,2025-01-20,3,10037.0,True
TRIP_2a8aa4da76,U_d28ce41deb,IN,IN_ARRIVAL,VFR,2025-06-06,2025-06-22,3,4228.0,True
TRIP_bc874d2782,U_e969c297d4,IN,IN_ARRIVAL,LEISURE,2024-09-09,2024-09-30,3,13598.0,True
TRIP_b8c89a9a24,U_e969c297d4,IN,IN_ARRIVAL,LEISURE,2026-02-24,2026-03-11,1,7288.0,False
TRIP_8bb28e1ecd,U_3bfa41c4b7,IN,IN_ARRIVAL,LEISURE,2025-06-09,2025-06-30,4,3199.0,True
TRIP_029f93dd77,U_3bfa41c4b7,IN,IN_ARRIVAL,LEISURE,2024-10-02,2024-10-20,2,8510.0,False
TRIP_2d8dc05cf4,U_e5db5209a7,IN,IN_ARRIVAL,VFR,2024-10-21,2024-11-02,3,16232.0,True
TRIP_73b202b246,U_e5db5209a7,IN,IN_ARRIVAL,LEISURE,2025-07-31,2025-08-13,4,39114.0,False
TRIP_be6764e746,U_4ccb99d037,IN,IN_ARRIVAL,LEISURE,2025-10-19,2025-11-09,1,17138.0,True
TRIP_cc9c340e5c,U_e6233b3140,IN,IN_ARRIVAL,VFR,2026-01-27,2026-02-03,3,10485.0,True
TRIP_5d17e64c2b,U_a420178e71,IN,IN_ARRIVAL,BUSINESS,2025-10-06,2025-10-14,3,23867.0,True
TRIP_ea77f34e02,U_e34f3ac711,IN,IN_ARRIVAL,PILGRIMAGE,2025-10-23,2025-11-07,1,17250.0,True
TRIP_5671b3b5af,U_664b8bf6c4,IN,IN_ARRIVAL,LEISURE,2025-09-24,2025-10-15,2,5424.0,True
TRIP_03423ed8f7,U_9eb0990b28,IN,IN_ARRIVAL,LEISURE,2025-09-30,2025-10-05,3,3961.0,True
TRIP_4e1c3da7be,U_8e821413c1,IN,IN_ARRIVAL,BUSINESS,2026-06-21,2026-07-11,2,12102.0,True
TRIP_7d17f8ca8e,U_8e821413c1,IN,IN_ARRIVAL,TRANSIT,2025-08-21,2025-09-11,1,20436.0,False
TRIP_619b411b15,U_c84db8599c,IN,IN_ARRIVAL,BUSINESS,2025-04-14,2025-05-02,1,17465.0,True
TRIP_8b6ae1217f,U_c6386d04c5,IN,IN_ARRIVAL,TRANSIT,2024-08-21,2024-08-29,1,29227.0,True
TRIP_beaae3f72a,U_6962825919,IN,IN_ARRIVAL,PILGRIMAGE,2025-05-09,2025-05-19,3,102659.0,True
TRIP_a1573d469b,U_6962825919,IN,IN_ARRIVAL,LEISURE,2026-04-16,2026-05-03,1,20491.0,False
TRIP_f715eb5100,U_a6139081a5,IN,IN_ARRIVAL,LEISURE,2024-12-13,2024-12-21,1,3723.0,True
TRIP_14108995ca,U_a6139081a5,IN,IN_ARRIVAL,VFR,2026-03-30,2026-04-05,3,12033.0,True
TRIP_616aa6b039,U_65b66aaf14,IN,IN_ARRIVAL,VFR,2024-09-25,2024-09-29,3,22668.0,True
TRIP_0bda9ffd51,U_65b66aaf14,IN,IN_ARRIVAL,PILGRIMAGE,2024-11-14,2024-11-27,1,25457.0,False
TRIP_382f89c374,U_65b66aaf14,IN,IN_ARRIVAL,EVENT,2024-08-19,2024-08-31,3,15503.0,False
TRIP_1ecfd21723,U_65b66aaf14,IN,IN_ARRIVAL,LEISURE,2024-09-12,2024-10-01,1,29123.0,False
TRIP_bf8e98442a,U_73af6a1cba,IN,IN_ARRIVAL,MEDICAL,2025-10-24,2025-11-09,4,13451.0,True
TRIP_c22a6a3c9a,U_0abbff8a63,IN,IN_ARRIVAL,VFR,2026-01-01,2026-01-13,1,5785.0,True
TRIP_132016bc3d,U_0abbff8a63,IN,IN_ARRIVAL,BUSINESS,2024-09-06,2024-09-27,2,4857.0,False
TRIP_7997a58754,U_0abbff8a63,IN,IN_ARRIVAL,EDUCATION,2024-12-25,2025-01-10,2,50832.0,False
TRIP_8d4d654c4e,U_2344e51c05,IN,IN_ARRIVAL,TRANSIT,2025-07-14,2025-07-23,3,31415.0,True
TRIP_5c12f96e02,U_eb0d670da6,IN,IN_ARRIVAL,MEDICAL,2025-04-28,2025-05-18,3,24633.0,True
TRIP_f0f3d4d067,U_eb0d670da6,IN,IN_ARRIVAL,BUSINESS,2025-02-01,2025-02-19,1,15543.0,False
TRIP_6870f0398a,U_eb0d670da6,IN,IN_ARRIVAL,LEISURE,2025-02-12,2025-03-04,4,49992.0,False
TRIP_9ba92e66c3,U_eb0d670da6,IN,IN_ARRIVAL,VFR,2025-01-29,2025-02-01,3,59134.0,False
TRIP_a8fcfecce6,U_eb0d670da6,IN,IN_ARRIVAL,LEISURE,2025-07-25,2025-08-06,1,22738.0,False
TRIP_8e1c828daa,U_0f7931d505,IN,IN_ARRIVAL,BUSINESS,2026-03-30,2026-04-11,4,938.0,True
TRIP_eea5537f1b,U_0f7931d505,IN,IN_ARRIVAL,BUSINESS,2025-03-03,2025-03-17,2,14010.0,True
TRIP_e3e0eed832,U_0f7931d505,IN,IN_ARRIVAL,LEISURE,2026-04-20,2026-04-27,2,26911.0,True
TRIP_332e4021d7,U_da5b2942c4,IN,IN_ARRIVAL,TRANSIT,2024-12-29,2025-01-12,1,12960.0,True
TRIP_2327d6cab8,U_7fe779fe72,IN,IN_ARRIVAL,LEISURE,2025-11-16,2025-12-03,2,16023.0,True
TRIP_800ea6eaf6,U_5519906316,IN,IN_ARRIVAL,MEDICAL,2025-03-29,2025-04-18,2,32122.0,True
TRIP_1f49c1cc0c,U_26820a7c41,IN,IN_ARRIVAL,LEISURE,2026-06-21,2026-06-29,2,5383.0,True
TRIP_3cd2a7326f,U_26820a7c41,IN,IN_ARRIVAL,LEISURE,2025-04-23,2025-05-08,3,32754.0,False
TRIP_431167e4e6,U_5a63640718,IN,IN_ARRIVAL,BUSINESS,2026-01-03,2026-01-23,4,5723.0,True
TRIP_c3ceec3b9b,U_b0dd43469a,IN,IN_ARRIVAL,LEISURE,2025-11-13,2025-11-22,1,34101.0,True
TRIP_14da73ba09,U_cdb232a178,IN,IN_ARRIVAL,PILGRIMAGE,2025-12-24,2026-01-12,4,42724.0,True
TRIP_3218d3c425,U_4c17fcd96a,IN,IN_ARRIVAL,LEISURE,2026-04-17,2026-04-25,3,57329.0,True
TRIP_378001eda6,U_4c17fcd96a,IN,IN_ARRIVAL,LEISURE,2025-05-07,2025-05-18,1,8225.0,False
TRIP_3913a42add,U_4c17fcd96a,IN,IN_ARRIVAL,LEISURE,2025-02-08,2025-02-23,3,40182.0,False
TRIP_86f8fdec49,U_c7549ab31e,IN,IN_ARRIVAL,VFR,2025-06-28,2025-07-13,3,35443.0,True
TRIP_b6008cee7d,U_c7549ab31e,IN,IN_ARRIVAL,VFR,2025-05-06,2025-05-24,1,11668.0,False
TRIP_8aed5f3178,U_ade0efd87f,IN,IN_ARRIVAL,LEISURE,2025-04-25,2025-05-02,4,11109.0,True
TRIP_8147eccd84,U_4e03babc16,IN,IN_ARRIVAL,LEISURE,2026-06-02,2026-06-08,3,3330.0,True
TRIP_cbb069ac9e,U_9b20abae92,IN,IN_ARRIVAL,EDUCATION,2025-06-12,2025-06-24,1,11845.0,True
TRIP_378d6f8d02,U_d52d23d95e,IN,IN_ARRIVAL,LEISURE,2025-06-08,2025-06-19,1,9194.0,True
TRIP_f10e2cd636,U_60bdae566d,IN,IN_ARRIVAL,EVENT,2025-12-02,2025-12-18,1,2867.0,True
TRIP_589bbbba96,U_7bff13a45f,IN,IN_ARRIVAL,LEISURE,2025-08-01,2025-08-06,1,8639.0,True
TRIP_67116355f7,U_a868d00f0d,IN,IN_ARRIVAL,MEDICAL,2025-05-04,2025-05-22,3,11100.0,True
TRIP_24e7e7cdd6,U_219f341b39,IN,IN_ARRIVAL,LEISURE,2025-09-15,2025-09-30,2,11440.0,True
TRIP_b6d30b0da4,U_34a194ed0d,IN,IN_ARRIVAL,LEISURE,2025-07-03,2025-07-23,1,6815.0,True
TRIP_05420fdbca,U_adf4f0b5fb,IN,IN_ARRIVAL,LEISURE,2025-08-06,2025-08-15,1,5094.0,True
TRIP_f08ee78170,U_adf4f0b5fb,IN,IN_ARRIVAL,BUSINESS,2025-04-27,2025-05-08,3,13494.0,False
TRIP_eff2701f1d,U_3b00602e41,IN,IN_ARRIVAL,LEISURE,2026-03-21,2026-03-27,4,8845.0,True
TRIP_4090af872c,U_8600f69cf0,IN,IN_ARRIVAL,LEISURE,2025-05-29,2025-06-18,3,10656.0,True
TRIP_b5833fbc2c,U_29a5304743,IN,IN_ARRIVAL,LEISURE,2025-05-22,2025-06-11,4,1485.0,True
TRIP_dbf9a62ed6,U_29a5304743,IN,IN_ARRIVAL,VFR,2025-08-19,2025-09-08,4,11983.0,False
TRIP_f17792be58,U_254b9a2c84,IN,IN_ARRIVAL,VFR,2024-12-15,2024-12-31,1,13513.0,True
TRIP_e79e2c8006,U_254b9a2c84,IN,IN_ARRIVAL,VFR,2024-11-06,2024-11-12,2,22727.0,False
TRIP_e6baac94d0,U_024cd5005a,IN,IN_ARRIVAL,LEISURE,2025-09-15,2025-10-01,2,36009.0,True
TRIP_5f1f29bade,U_fd4df7a0b6,IN,IN_ARRIVAL,LEISURE,2024-12-12,2025-01-01,2,55792.0,True
TRIP_725cad9f93,U_fd4df7a0b6,IN,IN_ARRIVAL,LEISURE,2026-05-30,2026-06-16,2,7622.0,False
TRIP_42a0b68378,U_fd4df7a0b6,IN,IN_ARRIVAL,VFR,2026-05-28,2026-06-12,1,15010.0,False
TRIP_f9d81db535,U_2a96cbf488,IN,IN_ARRIVAL,EDUCATION,2025-06-30,2025-07-21,1,2122.0,True
TRIP_837f8af332,U_2a96cbf488,IN,IN_ARRIVAL,LEISURE,2026-05-30,2026-06-18,1,170469.0,False
TRIP_904f731ef5,U_d0de6557b9,IN,IN_ARRIVAL,LEISURE,2024-08-31,2024-09-03,3,17592.0,True
TRIP_3fbfaf4a24,U_8a5c3917bb,IN,IN_ARRIVAL,LEISURE,2026-05-23,2026-05-27,3,8626.0,True
TRIP_bef4c76d45,U_415cae3184,IN,IN_ARRIVAL,LEISURE,2025-01-13,2025-01-30,4,88733.0,True
TRIP_b7f047acec,U_415cae3184,IN,IN_ARRIVAL,PILGRIMAGE,2024-10-25,2024-11-10,1,16937.0,False
TRIP_b0ae9e3c90,U_d20ff585df,IN,IN_ARRIVAL,MEDICAL,2026-03-19,2026-03-29,3,5062.0,True
TRIP_a3d8920af3,U_dd81c50dc8,IN,IN_ARRIVAL,LEISURE,2025-05-15,2025-06-03,3,37381.0,True
TRIP_bc21b96d75,U_dd81c50dc8,IN,IN_ARRIVAL,BUSINESS,2024-10-25,2024-10-30,1,5482.0,False
TRIP_dc79c93621,U_76a8b2c5ec,IN,IN_ARRIVAL,LEISURE,2025-07-26,2025-08-16,4,6294.0,True
TRIP_a7bf551dba,U_76a8b2c5ec,IN,IN_ARRIVAL,VFR,2025-10-10,2025-10-17,1,5646.0,False
TRIP_0b4778c0a7,U_654e19f018,IN,IN_ARRIVAL,LEISURE,2026-06-03,2026-06-15,4,24232.0,True
TRIP_f38b3745b4,U_654e19f018,IN,IN_ARRIVAL,BUSINESS,2025-09-01,2025-09-15,1,58560.0,False
TRIP_24ce88b449,U_654e19f018,IN,IN_ARRIVAL,LEISURE,2025-09-06,2025-09-16,1,9962.0,False
TRIP_a545923809,U_654e19f018,IN,IN_ARRIVAL,TRANSIT,2026-02-24,2026-03-09,1,3483.0,False
TRIP_81986e8ccd,U_8abc2fab8f,IN,IN_ARRIVAL,LEISURE,2025-02-10,2025-02-17,4,15083.0,True
TRIP_0a989fd91b,U_8abc2fab8f,IN,IN_ARRIVAL,LEISURE,2026-06-08,2026-06-27,4,6586.0,False
TRIP_c60ab945b9,U_8abc2fab8f,IN,IN_ARRIVAL,LEISURE,2026-01-19,2026-01-24,4,3669.0,False
TRIP_d9cc12ea9a,U_7d8fbd2a7f,IN,IN_ARRIVAL,MEDICAL,2025-02-12,2025-02-20,1,3973.0,True
TRIP_da45c47099,U_7d8fbd2a7f,IN,IN_ARRIVAL,MEDICAL,2025-02-05,2025-02-25,2,14451.0,False
TRIP_f0ce072273,U_7d8fbd2a7f,IN,IN_ARRIVAL,TRANSIT,2024-12-24,2025-01-05,2,41946.0,False
TRIP_2fe5e2ddf0,U_7d8fbd2a7f,IN,IN_ARRIVAL,MEDICAL,2025-02-25,2025-03-09,2,12864.0,False
TRIP_4fe912785e,U_e296d4800d,IN,IN_ARRIVAL,LEISURE,2025-01-04,2025-01-14,4,3562.0,True
TRIP_361f85f70b,U_1b755f266a,IN,IN_ARRIVAL,LEISURE,2024-08-18,2024-08-24,1,36168.0,True
TRIP_9a47b9ff43,U_1b755f266a,IN,IN_ARRIVAL,LEISURE,2025-01-29,2025-02-05,3,12259.0,False
TRIP_9119d81415,U_6b7b43ae9b,IN,IN_ARRIVAL,LEISURE,2025-07-12,2025-07-17,1,38053.0,True
TRIP_b00f9c4f26,U_712fbef1b1,IN,IN_ARRIVAL,LEISURE,2026-04-24,2026-05-08,4,19405.0,True
TRIP_0828ca99b6,U_712fbef1b1,IN,IN_ARRIVAL,VFR,2025-05-27,2025-06-03,3,21130.0,False
TRIP_b3f6e6db1b,U_87e58f9472,IN,IN_ARRIVAL,LEISURE,2026-03-21,2026-04-01,1,3535.0,True
TRIP_f2a15e4ad6,U_87e58f9472,IN,IN_ARRIVAL,LEISURE,2026-02-10,2026-02-22,3,8574.0,False
TRIP_f4014dabca,U_c09e012b09,IN,IN_ARRIVAL,PILGRIMAGE,2024-09-03,2024-09-15,4,5890.0,True
TRIP_682a6103a1,U_15d96b4cc1,IN,IN_ARRIVAL,MEDICAL,2026-06-05,2026-06-18,3,14752.0,True
TRIP_84cef410b8,U_15d96b4cc1,IN,IN_ARRIVAL,PILGRIMAGE,2026-02-24,2026-03-05,4,4148.0,False
TRIP_b232f1d932,U_15d96b4cc1,IN,IN_ARRIVAL,LEISURE,2025-05-04,2025-05-18,1,26042.0,False
TRIP_095920ffc5,U_b85a98922c,IN,IN_ARRIVAL,LEISURE,2025-01-16,2025-01-21,1,20174.0,True
TRIP_8122444a84,U_abb01f5f61,IN,IN_ARRIVAL,LEISURE,2024-12-25,2025-01-09,1,27998.0,True
TRIP_3c449eb0ea,U_abb01f5f61,IN,IN_ARRIVAL,BUSINESS,2026-05-24,2026-05-27,1,18718.0,False
TRIP_b3546bc634,U_6e54119148,IN,IN_ARRIVAL,LEISURE,2025-12-10,2025-12-29,3,9813.0,True
TRIP_f9e465e75c,U_6e54119148,IN,IN_ARRIVAL,LEISURE,2025-11-05,2025-11-23,2,9879.0,False
TRIP_37ca8da4b7,U_bfd58f8812,IN,IN_ARRIVAL,LEISURE,2025-09-19,2025-10-01,1,72827.0,True
TRIP_149df9729a,U_a85edcc9e9,IN,IN_ARRIVAL,EDUCATION,2025-10-02,2025-10-14,3,72306.0,True
TRIP_edb3550dcf,U_a85edcc9e9,IN,IN_ARRIVAL,TRANSIT,2025-03-26,2025-04-08,1,5889.0,False
TRIP_38928043be,U_b8be9c0578,IN,IN_ARRIVAL,PILGRIMAGE,2025-07-06,2025-07-10,2,17672.0,True
TRIP_0e41ff6e5d,U_a21a496aa2,IN,IN_ARRIVAL,LEISURE,2024-10-24,2024-11-03,3,13841.0,True
TRIP_1ec906c233,U_dac5b0bdd3,IN,IN_ARRIVAL,LEISURE,2026-05-07,2026-05-25,3,37224.0,True
TRIP_49532fedd9,U_ead4c766cf,IN,IN_ARRIVAL,LEISURE,2025-04-14,2025-04-25,2,11703.0,True
TRIP_d99e3afe45,U_31ee18755f,IN,IN_ARRIVAL,BUSINESS,2025-05-18,2025-06-04,1,25451.0,True
TRIP_760f0ce297,U_a117d06650,IN,IN_ARRIVAL,MEDICAL,2024-10-20,2024-11-05,4,20799.0,True
TRIP_cf0ea788a5,U_a117d06650,IN,IN_ARRIVAL,LEISURE,2026-05-22,2026-06-11,3,6482.0,False
TRIP_8068d6e09a,U_7589b94041,IN,IN_ARRIVAL,LEISURE,2025-09-25,2025-10-06,2,16789.0,True
TRIP_2f88e85e8d,U_7589b94041,IN,IN_ARRIVAL,LEISURE,2026-01-17,2026-01-30,3,33467.0,False
TRIP_91b34b0b61,U_bdf7d708df,IN,IN_ARRIVAL,LEISURE,2024-10-18,2024-11-05,3,17187.0,True
TRIP_62b988cb03,U_dfc9bf99ab,IN,IN_ARRIVAL,BUSINESS,2026-01-30,2026-02-14,1,60556.0,True
TRIP_dd2d0bd663,U_95f5f0b30f,IN,IN_ARRIVAL,LEISURE,2024-11-21,2024-12-09,3,38710.0,True
TRIP_3122e4af5d,U_fbffa8ac6c,IN,IN_ARRIVAL,LEISURE,2026-03-24,2026-04-07,2,9593.0,True
TRIP_7161686dd0,U_3cb065ae7d,IN,IN_ARRIVAL,BUSINESS,2024-12-15,2024-12-31,2,8552.0,True
TRIP_c7192806e8,U_3cb065ae7d,IN,IN_ARRIVAL,LEISURE,2026-04-23,2026-05-11,4,8269.0,False
TRIP_b2fadf7902,U_3cb065ae7d,IN,IN_ARRIVAL,VFR,2025-09-24,2025-10-11,1,115271.0,False
TRIP_af159c75c8,U_63821ddeea,IN,IN_ARRIVAL,BUSINESS,2025-02-15,2025-03-07,2,43315.0,True
TRIP_a2ff78496b,U_95d68f5bf2,IN,IN_ARRIVAL,EDUCATION,2025-03-13,2025-03-26,3,8950.0,True
TRIP_28bcdffea2,U_95d68f5bf2,IN,IN_ARRIVAL,LEISURE,2025-04-03,2025-04-24,4,12961.0,False
TRIP_cd897b5c48,U_4c6b915aef,IN,IN_ARRIVAL,VFR,2024-10-04,2024-10-16,4,35826.0,True
TRIP_04293c0989,U_4c6b915aef,IN,IN_ARRIVAL,LEISURE,2025-01-22,2025-02-09,3,10760.0,False
TRIP_b39384704f,U_4c6b915aef,IN,IN_ARRIVAL,VFR,2024-12-08,2024-12-27,2,4141.0,False
TRIP_964a9a5da7,U_4e19d062f2,IN,IN_ARRIVAL,LEISURE,2024-11-24,2024-12-07,1,16416.0,True
TRIP_95176bca3a,U_e827197530,IN,IN_ARRIVAL,LEISURE,2025-10-08,2025-10-24,2,18372.0,True
TRIP_432caa0fba,U_e827197530,IN,IN_ARRIVAL,EDUCATION,2024-11-22,2024-12-05,4,3880.0,False
TRIP_d7fafbc7bb,U_097064a047,IN,IN_ARRIVAL,LEISURE,2026-02-12,2026-03-05,1,14615.0,True
TRIP_e5a405e3f9,U_4f6aef0be3,IN,IN_ARRIVAL,TRANSIT,2026-06-08,2026-06-11,1,16491.0,True
TRIP_498b236a29,U_f318465535,IN,IN_ARRIVAL,VFR,2025-09-15,2025-10-01,2,5759.0,True
TRIP_9c85213fdf,U_f318465535,IN,IN_ARRIVAL,PILGRIMAGE,2024-10-15,2024-10-27,1,9163.0,False
TRIP_0a9f2c618f,U_7f1828c813,IN,IN_ARRIVAL,LEISURE,2025-03-14,2025-03-28,3,2706.0,True
TRIP_d9cc628421,U_b5eba49157,IN,IN_ARRIVAL,MEDICAL,2024-11-13,2024-11-16,1,16268.0,True
TRIP_7a22e519ed,U_b5eba49157,IN,IN_ARRIVAL,VFR,2025-12-22,2025-12-27,1,16775.0,False
TRIP_9478c99364,U_5ae85a4927,IN,IN_ARRIVAL,LEISURE,2025-05-16,2025-05-22,3,20245.0,True
TRIP_36a5dcdd43,U_5ae85a4927,IN,IN_ARRIVAL,LEISURE,2025-06-18,2025-06-23,4,23302.0,False
TRIP_123b39ccfa,U_f119174541,IN,IN_ARRIVAL,LEISURE,2024-12-04,2024-12-23,2,11801.0,True
TRIP_a3a31f66f5,U_936ccb8b05,IN,IN_ARRIVAL,LEISURE,2026-02-07,2026-02-17,3,9463.0,True
TRIP_2d8a7ef8e9,U_6e9cb6d719,IN,IN_ARRIVAL,VFR,2025-09-09,2025-09-30,4,10104.0,True
TRIP_3a6e4f806e,U_6e9cb6d719,IN,IN_ARRIVAL,BUSINESS,2024-12-13,2024-12-18,1,22980.0,False
TRIP_4891fc158f,U_f977e580b7,IN,IN_ARRIVAL,EDUCATION,2025-09-05,2025-09-08,1,3857.0,True
TRIP_07b81d5ed4,U_f977e580b7,IN,IN_ARRIVAL,BUSINESS,2025-11-14,2025-11-22,3,2805.0,False
TRIP_fa40816d4d,U_63d2c50ac7,IN,IN_ARRIVAL,LEISURE,2024-11-17,2024-11-26,2,23315.0,True
TRIP_e4affccf19,U_2e931d8bc3,IN,IN_ARRIVAL,EVENT,2026-05-21,2026-05-29,2,9677.0,True
TRIP_1d0c3a85cc,U_2e931d8bc3,IN,IN_ARRIVAL,VFR,2025-05-13,2025-05-23,1,14635.0,False
TRIP_0412b6e9cb,U_f4eb731e22,IN,IN_ARRIVAL,EVENT,2025-07-02,2025-07-18,4,7689.0,True
TRIP_77850bf3af,U_f4eb731e22,IN,IN_ARRIVAL,EDUCATION,2024-12-28,2025-01-14,2,7651.0,False
TRIP_c1a6db38dc,U_927203cfee,IN,IN_ARRIVAL,EVENT,2025-03-30,2025-04-20,4,17012.0,True
TRIP_37ab24c4eb,U_deb8f1046f,IN,IN_ARRIVAL,EDUCATION,2025-11-16,2025-11-26,4,10382.0,True
TRIP_74caa2cefb,U_deb8f1046f,IN,IN_ARRIVAL,LEISURE,2024-12-24,2025-01-08,1,1378.0,False
TRIP_1bff00d9c9,U_9699fa7545,IN,IN_ARRIVAL,BUSINESS,2026-01-06,2026-01-16,3,13195.0,True
TRIP_21b949c262,U_fdc1d8fcde,IN,IN_ARRIVAL,LEISURE,2025-04-11,2025-04-27,4,7097.0,True
TRIP_a16a86d22e,U_fdc1d8fcde,IN,IN_ARRIVAL,LEISURE,2025-07-18,2025-07-27,3,34361.0,False
TRIP_438f54be41,U_7b338616c8,IN,IN_ARRIVAL,LEISURE,2025-04-07,2025-04-17,1,7549.0,True
TRIP_63c03b4d76,U_e09a1c8473,IN,IN_ARRIVAL,PILGRIMAGE,2025-02-03,2025-02-07,2,4244.0,True
TRIP_c1b3ab9dba,U_e265908e37,IN,IN_ARRIVAL,LEISURE,2025-02-27,2025-03-04,1,8583.0,True
TRIP_12f08385c3,U_e265908e37,IN,IN_ARRIVAL,EDUCATION,2024-08-16,2024-08-28,1,20130.0,False
TRIP_c24ecef99b,U_309a406936,IN,IN_ARRIVAL,EVENT,2026-05-01,2026-05-16,4,12822.0,True
TRIP_512fbd7c08,U_9a3ccea822,IN,IN_ARRIVAL,LEISURE,2026-04-01,2026-04-18,3,47091.0,True
TRIP_3b27a08578,U_9a3ccea822,IN,IN_ARRIVAL,VFR,2025-01-22,2025-01-29,1,11694.0,False
TRIP_34d1d65f01,U_9a3ccea822,IN,IN_ARRIVAL,LEISURE,2025-09-23,2025-09-29,1,35694.0,False
TRIP_c9719b9bc8,U_9a3ccea822,IN,IN_ARRIVAL,LEISURE,2024-12-18,2025-01-04,2,10163.0,False
TRIP_c1f56f70a9,U_cda066b104,IN,IN_ARRIVAL,BUSINESS,2025-09-27,2025-10-09,4,48213.0,True
TRIP_8809b3802c,U_b4f74d69ac,IN,IN_ARRIVAL,BUSINESS,2024-10-28,2024-10-31,3,4541.0,True
TRIP_a8819b7e23,U_6325fbaf4c,IN,IN_ARRIVAL,MEDICAL,2025-10-23,2025-11-07,4,33891.0,True
TRIP_a9da066d35,U_6325fbaf4c,IN,IN_ARRIVAL,EDUCATION,2025-06-07,2025-06-11,3,2846.0,False
TRIP_21cf573a67,U_6325fbaf4c,IN,IN_ARRIVAL,LEISURE,2026-03-21,2026-04-04,3,7564.0,False
TRIP_234b7b6057,U_792806376e,IN,IN_ARRIVAL,TRANSIT,2024-11-17,2024-11-25,3,10800.0,True
TRIP_45014ad512,U_c3aeac86de,IN,IN_ARRIVAL,LEISURE,2025-11-05,2025-11-17,3,4773.0,True
